density	noise_sigma	noise_seed	method	junction	incoming_row	outgoing_col	global_entry	truth	estimate	abs_error
dense	0.01	3	map_lbfgs	1	3	1	9	0.42	0.3205038601	0.09949613987
dense	0.01	3	map_lbfgs	1	3	2	10	0.24	0.2405007253	0.0005007252793
dense	0.01	3	map_lbfgs	1	3	3	11	0.08	0.111096945	0.031096945
dense	0.01	3	map_lbfgs	1	3	4	12	0.26	0.3278984696	0.06789846958
dense	0.01	3	map_lbfgs	1	4	1	13	0.2	0.1101989535	0.08980104647
dense	0.01	3	map_lbfgs	1	4	2	14	0.46	0.4699004257	0.009900425701
dense	0.01	3	map_lbfgs	1	4	3	15	0.24	0.227936959	0.01206304099
dense	0.01	3	map_lbfgs	1	4	4	16	0.1	0.1919636618	0.09196366176
dense	0.01	3	map_lbfgs	2	1	1	17	0.18	0.1556335501	0.02436644989
dense	0.01	3	map_lbfgs	2	1	2	18	0.08	0.2951568912	0.2151568912
dense	0.01	3	map_lbfgs	2	1	3	19	0.16	0.2378890033	0.07788900328
dense	0.01	3	map_lbfgs	2	1	4	20	0.58	0.3113205554	0.2686794446
dense	0.01	3	map_lbfgs	2	2	1	21	0.14	0.1522534934	0.01225349341
dense	0.01	3	map_lbfgs	2	2	2	22	0.1	0.289172698	0.189172698
dense	0.01	3	map_lbfgs	2	2	3	23	0.56	0.2284182319	0.3315817681
dense	0.01	3	map_lbfgs	2	2	4	24	0.2	0.3301555767	0.1301555767
dense	0.01	3	map_lbfgs	2	3	1	25	0.48	0.5042311879	0.02423118785
dense	0.01	3	map_lbfgs	2	3	2	26	0.2	0.1557834815	0.04421651852
dense	0.01	3	map_lbfgs	2	3	3	27	0.08	0.1303804206	0.05038042056
dense	0.01	3	map_lbfgs	2	3	4	28	0.24	0.2096049101	0.0303950899
dense	0.01	3	map_lbfgs	2	4	1	29	0.18	0.1617215875	0.01827841251
dense	0.01	3	map_lbfgs	2	4	2	30	0.42	0.3337669965	0.08623300354
dense	0.01	3	map_lbfgs	2	4	3	31	0.3	0.2388822192	0.06111778077
dense	0.01	3	map_lbfgs	2	4	4	32	0.1	0.2656291968	0.1656291968
dense	0.01	3	map_lbfgs	3	1	1	33	0.16	0.2469438727	0.08694387273
dense	0.01	3	map_lbfgs	3	1	2	34	0.18	0.2469438727	0.06694387273
dense	0.01	3	map_lbfgs	3	1	3	35	0.42	0.2567093395	0.1632906605
dense	0.01	3	map_lbfgs	3	1	4	36	0.24	0.249402915	0.00940291503
dense	0.01	3	map_lbfgs	3	2	1	37	0.1	0.2475094839	0.1475094839
dense	0.01	3	map_lbfgs	3	2	2	38	0.22	0.2475094839	0.0275094839
dense	0.01	3	map_lbfgs	3	2	3	39	0.18	0.25546862	0.07546862002
dense	0.01	3	map_lbfgs	3	2	4	40	0.5	0.2495124122	0.2504875878
dense	0.01	3	map_lbfgs	3	3	1	41	0.44	0.2480603564	0.1919396436
dense	0.01	3	map_lbfgs	3	3	2	42	0.18	0.2480603564	0.06806035641
dense	0.01	3	map_lbfgs	3	3	3	43	0.1	0.2542545347	0.1542545347
dense	0.01	3	map_lbfgs	3	3	4	44	0.28	0.2496247525	0.03037524753
dense	0.01	3	map_lbfgs	3	4	1	45	0.22	0.2476676792	0.02766767923
dense	0.01	3	map_lbfgs	3	4	2	46	0.4	0.2476676792	0.1523323208
dense	0.01	3	map_lbfgs	3	4	3	47	0.26	0.2551111788	0.004888821166
dense	0.01	3	map_lbfgs	3	4	4	48	0.12	0.2495534627	0.1295534627
dense	0.01	3	map_lbfgs	4	1	1	49	0.12	0.136394398	0.01639439795
dense	0.01	3	map_lbfgs	4	1	2	50	0.16	0.1576522911	0.002347708869
dense	0.01	3	map_lbfgs	4	1	3	51	0.54	0.3342339367	0.2057660633
dense	0.01	3	map_lbfgs	4	1	4	52	0.18	0.3717193742	0.1917193742
dense	0.01	3	map_lbfgs	4	2	1	53	0.16	0.1687730779	0.008773077851
dense	0.01	3	map_lbfgs	4	2	2	54	0.1	0.1427815818	0.04278158181
dense	0.01	3	map_lbfgs	4	2	3	55	0.2	0.2912730918	0.09127309185
dense	0.01	3	map_lbfgs	4	2	4	56	0.54	0.3971722485	0.1428277515
dense	0.01	3	map_lbfgs	4	3	1	57	0.46	0.4476239963	0.01237600371
dense	0.01	3	map_lbfgs	4	3	2	58	0.24	0.2164757017	0.02352429827
dense	0.01	3	map_lbfgs	4	3	3	59	0.1	0.1646214829	0.06462148294
dense	0.01	3	map_lbfgs	4	3	4	60	0.2	0.171278819	0.02872118097
dense	0.01	3	map_lbfgs	4	4	1	61	0.2	0.1907999657	0.009200034254
dense	0.01	3	map_lbfgs	4	4	2	62	0.48	0.434601276	0.04539872399
dense	0.01	3	map_lbfgs	4	4	3	63	0.22	0.2550191487	0.03501914866
dense	0.01	3	map_lbfgs	4	4	4	64	0.1	0.1195796096	0.01957960958
dense	0.08	1	esmda	1	1	1	1	0.1	0.2586110061	0.1586110061
dense	0.08	1	esmda	1	1	2	2	0.12	0.2554282534	0.1354282534
dense	0.08	1	esmda	1	1	3	3	0.5	0.2358631565	0.2641368435
dense	0.08	1	esmda	1	1	4	4	0.28	0.250097584	0.02990241602
dense	0.08	1	esmda	1	2	1	5	0.08	0.3191536	0.2391536
dense	0.08	1	esmda	1	2	2	6	0.18	0.2100783995	0.03007839953
dense	0.08	1	esmda	1	2	3	7	0.22	0.2359568181	0.01595681808
dense	0.08	1	esmda	1	2	4	8	0.52	0.2348111824	0.2851888176
dense	0.08	1	esmda	1	3	1	9	0.42	0.2541662509	0.1658337491
dense	0.08	1	esmda	1	3	2	10	0.24	0.2237239062	0.01627609381
dense	0.08	1	esmda	1	3	3	11	0.08	0.2420288697	0.1620288697
dense	0.08	1	esmda	1	3	4	12	0.26	0.2800809732	0.02008097318
dense	0.08	1	esmda	1	4	1	13	0.2	0.3345576557	0.1345576557
dense	0.08	1	esmda	1	4	2	14	0.46	0.2486207123	0.2113792877
dense	0.08	1	esmda	1	4	3	15	0.24	0.06770134147	0.1722986585
dense	0.08	1	esmda	1	4	4	16	0.1	0.3491202905	0.2491202905
dense	0.08	1	esmda	2	1	1	17	0.18	0.1622496389	0.01775036105
dense	0.08	1	esmda	2	1	2	18	0.08	0.1687428068	0.08874280683
dense	0.08	1	esmda	2	1	3	19	0.16	0.2850306693	0.1250306693
dense	0.08	1	esmda	2	1	4	20	0.58	0.3839768849	0.1960231151
dense	0.08	1	esmda	2	2	1	21	0.14	0.1519823651	0.01198236507
dense	0.08	1	esmda	2	2	2	22	0.1	0.2734583876	0.1734583876
dense	0.08	1	esmda	2	2	3	23	0.56	0.4074886726	0.1525113274
dense	0.08	1	esmda	2	2	4	24	0.2	0.1670705747	0.03292942531
dense	0.08	1	esmda	2	3	1	25	0.48	0.3653106712	0.1146893288
dense	0.08	1	esmda	2	3	2	26	0.2	0.1490828396	0.05091716037
dense	0.08	1	esmda	2	3	3	27	0.08	0.1870933014	0.1070933014
dense	0.08	1	esmda	2	3	4	28	0.24	0.2985131877	0.0585131877
dense	0.08	1	esmda	2	4	1	29	0.18	0.1950315602	0.01503156021
dense	0.08	1	esmda	2	4	2	30	0.42	0.2599488353	0.1600511647
dense	0.08	1	esmda	2	4	3	31	0.3	0.379256469	0.07925646903
dense	0.08	1	esmda	2	4	4	32	0.1	0.1657631354	0.06576313544
dense	0.08	1	esmda	3	1	1	33	0.16	0.2373997324	0.07739973243
dense	0.08	1	esmda	3	1	2	34	0.18	0.2470084845	0.06700848445
dense	0.08	1	esmda	3	1	3	35	0.42	0.2224224738	0.1975775262
dense	0.08	1	esmda	3	1	4	36	0.24	0.2931693093	0.0531693093
dense	0.08	1	esmda	3	2	1	37	0.1	0.3447753319	0.2447753319
dense	0.08	1	esmda	3	2	2	38	0.22	0.2711405757	0.0511405757
dense	0.08	1	esmda	3	2	3	39	0.18	0.2081837063	0.02818370631
dense	0.08	1	esmda	3	2	4	40	0.5	0.1759003861	0.3240996139
dense	0.08	1	esmda	3	3	1	41	0.44	0.400381133	0.03961886696
dense	0.08	1	esmda	3	3	2	42	0.18	0.1679287466	0.01207125339
dense	0.08	1	esmda	3	3	3	43	0.1	0.2614464077	0.1614464077
dense	0.08	1	esmda	3	3	4	44	0.28	0.1702437127	0.1097562873
dense	0.08	1	esmda	3	4	1	45	0.22	0.2621437014	0.04214370141
dense	0.08	1	esmda	3	4	2	46	0.4	0.1904999859	0.2095000141
dense	0.08	1	esmda	3	4	3	47	0.26	0.1781290154	0.08187098463
dense	0.08	1	esmda	3	4	4	48	0.12	0.3692272973	0.2492272973
dense	0.08	1	esmda	4	1	1	49	0.12	0.07830038986	0.04169961014
dense	0.08	1	esmda	4	1	2	50	0.16	0.443967689	0.283967689
dense	0.08	1	esmda	4	1	3	51	0.54	0.2444011638	0.2955988362
dense	0.08	1	esmda	4	1	4	52	0.18	0.2333307573	0.05333075726
dense	0.08	1	esmda	4	2	1	53	0.16	0.06048140495	0.09951859505
dense	0.08	1	esmda	4	2	2	54	0.1	0.2627413701	0.1627413701
dense	0.08	1	esmda	4	2	3	55	0.2	0.2573831511	0.0573831511
dense	0.08	1	esmda	4	2	4	56	0.54	0.4193940739	0.1206059261
dense	0.08	1	esmda	4	3	1	57	0.46	0.321866414	0.138133586
dense	0.08	1	esmda	4	3	2	58	0.24	0.2925006318	0.0525006318
dense	0.08	1	esmda	4	3	3	59	0.1	0.2374778639	0.1374778639
dense	0.08	1	esmda	4	3	4	60	0.2	0.1481550903	0.0518449097
dense	0.08	1	esmda	4	4	1	61	0.2	0.3948045416	0.1948045416
dense	0.08	1	esmda	4	4	2	62	0.48	0.2444694092	0.2355305908
dense	0.08	1	esmda	4	4	3	63	0.22	0.2104640685	0.009535931512
dense	0.08	1	esmda	4	4	4	64	0.1	0.1502619807	0.0502619807
dense	0.08	1	map_lbfgs	1	1	1	1	0.1	0.2530463803	0.1530463803
dense	0.08	1	map_lbfgs	1	1	2	2	0.12	0.2247841311	0.1047841311
dense	0.08	1	map_lbfgs	1	1	3	3	0.5	0.2682853024	0.2317146976
dense	0.08	1	map_lbfgs	1	1	4	4	0.28	0.2538841862	0.02611581383
dense	0.08	1	map_lbfgs	1	2	1	5	0.08	0.291873593	0.211873593
dense	0.08	1	map_lbfgs	1	2	2	6	0.18	0.2526156378	0.07261563779
dense	0.08	1	map_lbfgs	1	2	3	7	0.22	0.170427559	0.04957244103
dense	0.08	1	map_lbfgs	1	2	4	8	0.52	0.2850832102	0.2349167898
dense	0.08	1	map_lbfgs	1	3	1	9	0.42	0.2370121143	0.1829878857
dense	0.08	1	map_lbfgs	1	3	2	10	0.24	0.2085111761	0.03148882386
dense	0.08	1	map_lbfgs	1	3	3	11	0.08	0.2420042532	0.1620042532
dense	0.08	1	map_lbfgs	1	3	4	12	0.26	0.3124724564	0.05247245642
dense	0.08	1	map_lbfgs	1	4	1	13	0.2	0.2673858888	0.06738588882
dense	0.08	1	map_lbfgs	1	4	2	14	0.46	0.2703963273	0.1896036727
dense	0.08	1	map_lbfgs	1	4	3	15	0.24	0.1153734903	0.1246265097
dense	0.08	1	map_lbfgs	1	4	4	16	0.1	0.3468442935	0.2468442935
dense	0.08	1	map_lbfgs	2	1	1	17	0.18	0.1362873462	0.04371265376
dense	0.08	1	map_lbfgs	2	1	2	18	0.08	0.2807636495	0.2007636495
dense	0.08	1	map_lbfgs	2	1	3	19	0.16	0.2933733102	0.1333733102
dense	0.08	1	map_lbfgs	2	1	4	20	0.58	0.289575694	0.290424306
dense	0.08	1	map_lbfgs	2	2	1	21	0.14	0.1173601228	0.02263987719
dense	0.08	1	map_lbfgs	2	2	2	22	0.1	0.2835585614	0.1835585614
dense	0.08	1	map_lbfgs	2	2	3	23	0.56	0.2991754571	0.2608245429
dense	0.08	1	map_lbfgs	2	2	4	24	0.2	0.2999058587	0.09990585869
dense	0.08	1	map_lbfgs	2	3	1	25	0.48	0.4052129787	0.07478702129
dense	0.08	1	map_lbfgs	2	3	2	26	0.2	0.1690130149	0.03098698512
dense	0.08	1	map_lbfgs	2	3	3	27	0.08	0.1742835837	0.0942835837
dense	0.08	1	map_lbfgs	2	3	4	28	0.24	0.2514904227	0.01149042271
dense	0.08	1	map_lbfgs	2	4	1	29	0.18	0.267203653	0.08720365303
dense	0.08	1	map_lbfgs	2	4	2	30	0.42	0.2234309098	0.1965690902
dense	0.08	1	map_lbfgs	2	4	3	31	0.3	0.2288609604	0.07113903955
dense	0.08	1	map_lbfgs	2	4	4	32	0.1	0.2805044767	0.1805044767
dense	0.08	1	map_lbfgs	3	1	1	33	0.16	0.2488749285	0.08887492846
dense	0.08	1	map_lbfgs	3	1	2	34	0.18	0.2488749285	0.06887492846
dense	0.08	1	map_lbfgs	3	1	3	35	0.42	0.252495279	0.167504721
dense	0.08	1	map_lbfgs	3	1	4	36	0.24	0.2497548641	0.009754864103
dense	0.08	1	map_lbfgs	3	2	1	37	0.1	0.2491023566	0.1491023566
dense	0.08	1	map_lbfgs	3	2	2	38	0.22	0.2491023566	0.02910235664
dense	0.08	1	map_lbfgs	3	2	3	39	0.18	0.251990067	0.07199006702
dense	0.08	1	map_lbfgs	3	2	4	40	0.5	0.2498052197	0.2501947803
dense	0.08	1	map_lbfgs	3	3	1	41	0.44	0.2491845976	0.1908154024
dense	0.08	1	map_lbfgs	3	3	2	42	0.18	0.2491845976	0.06918459761
dense	0.08	1	map_lbfgs	3	3	3	43	0.1	0.2518070235	0.1518070235
dense	0.08	1	map_lbfgs	3	3	4	44	0.28	0.2498237813	0.03017621872
dense	0.08	1	map_lbfgs	3	4	1	45	0.22	0.2489373903	0.02893739029
dense	0.08	1	map_lbfgs	3	4	2	46	0.4	0.2489373903	0.1510626097
dense	0.08	1	map_lbfgs	3	4	3	47	0.26	0.2523556576	0.0076443424
dense	0.08	1	map_lbfgs	3	4	4	48	0.12	0.2497695618	0.1297695618
dense	0.08	1	map_lbfgs	4	1	1	49	0.12	0.0690432132	0.0509567868
dense	0.08	1	map_lbfgs	4	1	2	50	0.16	0.4597994814	0.2997994814
dense	0.08	1	map_lbfgs	4	1	3	51	0.54	0.2222754491	0.3177245509
dense	0.08	1	map_lbfgs	4	1	4	52	0.18	0.2488818563	0.06888185632
dense	0.08	1	map_lbfgs	4	2	1	53	0.16	0.07089266994	0.08910733006
dense	0.08	1	map_lbfgs	4	2	2	54	0.1	0.313966882	0.213966882
dense	0.08	1	map_lbfgs	4	2	3	55	0.2	0.2089185487	0.008918548701
dense	0.08	1	map_lbfgs	4	2	4	56	0.54	0.4062218994	0.1337781006
dense	0.08	1	map_lbfgs	4	3	1	57	0.46	0.28910146	0.17089854
dense	0.08	1	map_lbfgs	4	3	2	58	0.24	0.2428186681	0.002818668118
dense	0.08	1	map_lbfgs	4	3	3	59	0.1	0.3064157758	0.2064157758
dense	0.08	1	map_lbfgs	4	3	4	60	0.2	0.1616640961	0.03833590392
dense	0.08	1	map_lbfgs	4	4	1	61	0.2	0.3995724175	0.1995724175
dense	0.08	1	map_lbfgs	4	4	2	62	0.48	0.1333762844	0.3466237156
dense	0.08	1	map_lbfgs	4	4	3	63	0.22	0.3119818039	0.09198180395
dense	0.08	1	map_lbfgs	4	4	4	64	0.1	0.1550694942	0.05506949416
dense	0.08	2	esmda	1	1	1	1	0.1	0.2012771525	0.1012771525
dense	0.08	2	esmda	1	1	2	2	0.12	0.2081143939	0.08811439386
dense	0.08	2	esmda	1	1	3	3	0.5	0.3010689596	0.1989310404
dense	0.08	2	esmda	1	1	4	4	0.28	0.289539494	0.009539493974
dense	0.08	2	esmda	1	2	1	5	0.08	0.3079986669	0.2279986669
dense	0.08	2	esmda	1	2	2	6	0.18	0.1749827145	0.005017285464
dense	0.08	2	esmda	1	2	3	7	0.22	0.2964031863	0.07640318626
dense	0.08	2	esmda	1	2	4	8	0.52	0.2206154323	0.2993845677
dense	0.08	2	esmda	1	3	1	9	0.42	0.1596351764	0.2603648236
dense	0.08	2	esmda	1	3	2	10	0.24	0.2173984101	0.02260158994
dense	0.08	2	esmda	1	3	3	11	0.08	0.3047087603	0.2247087603
dense	0.08	2	esmda	1	3	4	12	0.26	0.3182576532	0.05825765324
dense	0.08	2	esmda	1	4	1	13	0.2	0.250643107	0.05064310695
dense	0.08	2	esmda	1	4	2	14	0.46	0.2682753394	0.1917246606
dense	0.08	2	esmda	1	4	3	15	0.24	0.130000352	0.109999648
dense	0.08	2	esmda	1	4	4	16	0.1	0.3510812016	0.2510812016
dense	0.08	2	esmda	2	1	1	17	0.18	0.1775658294	0.002434170633
dense	0.08	2	esmda	2	1	2	18	0.08	0.1555554566	0.07555545662
dense	0.08	2	esmda	2	1	3	19	0.16	0.3101964761	0.1501964761
dense	0.08	2	esmda	2	1	4	20	0.58	0.3566822379	0.2233177621
dense	0.08	2	esmda	2	2	1	21	0.14	0.1665513905	0.02655139051
dense	0.08	2	esmda	2	2	2	22	0.1	0.1661765205	0.06617652049
dense	0.08	2	esmda	2	2	3	23	0.56	0.4220875421	0.1379124579
dense	0.08	2	esmda	2	2	4	24	0.2	0.2451845469	0.04518454687
dense	0.08	2	esmda	2	3	1	25	0.48	0.4122559733	0.06774402666
dense	0.08	2	esmda	2	3	2	26	0.2	0.151598555	0.04840144498
dense	0.08	2	esmda	2	3	3	27	0.08	0.1867354705	0.1067354705
dense	0.08	2	esmda	2	3	4	28	0.24	0.2494100011	0.009410001107
dense	0.08	2	esmda	2	4	1	29	0.18	0.1998683843	0.01986838428
dense	0.08	2	esmda	2	4	2	30	0.42	0.1547918832	0.2652081168
dense	0.08	2	esmda	2	4	3	31	0.3	0.5265030714	0.2265030714
dense	0.08	2	esmda	2	4	4	32	0.1	0.1188366611	0.01883666109
dense	0.08	2	esmda	3	1	1	33	0.16	0.1607120935	0.0007120935313
dense	0.08	2	esmda	3	1	2	34	0.18	0.2265902338	0.04659023381
dense	0.08	2	esmda	3	1	3	35	0.42	0.3072879427	0.1127120573
dense	0.08	2	esmda	3	1	4	36	0.24	0.30540973	0.06540973
dense	0.08	2	esmda	3	2	1	37	0.1	0.4313021761	0.3313021761
dense	0.08	2	esmda	3	2	2	38	0.22	0.2502546441	0.03025464409
dense	0.08	2	esmda	3	2	3	39	0.18	0.1210421456	0.05895785438
dense	0.08	2	esmda	3	2	4	40	0.5	0.1974010342	0.3025989658
dense	0.08	2	esmda	3	3	1	41	0.44	0.5019195049	0.06191950494
dense	0.08	2	esmda	3	3	2	42	0.18	0.1808858645	0.0008858644961
dense	0.08	2	esmda	3	3	3	43	0.1	0.1322668492	0.03226684923
dense	0.08	2	esmda	3	3	4	44	0.28	0.1849277813	0.09507221866
dense	0.08	2	esmda	3	4	1	45	0.22	0.2908377985	0.07083779846
dense	0.08	2	esmda	3	4	2	46	0.4	0.1788705608	0.2211294392
dense	0.08	2	esmda	3	4	3	47	0.26	0.2250912081	0.03490879189
dense	0.08	2	esmda	3	4	4	48	0.12	0.3052004327	0.1852004327
dense	0.08	2	esmda	4	1	1	49	0.12	0.1592168588	0.03921685879
dense	0.08	2	esmda	4	1	2	50	0.16	0.3149170215	0.1549170215
dense	0.08	2	esmda	4	1	3	51	0.54	0.1647536378	0.3752463622
dense	0.08	2	esmda	4	1	4	52	0.18	0.361112482	0.181112482
dense	0.08	2	esmda	4	2	1	53	0.16	0.1808285422	0.02082854218
dense	0.08	2	esmda	4	2	2	54	0.1	0.2163392413	0.1163392413
dense	0.08	2	esmda	4	2	3	55	0.2	0.2456145753	0.04561457534
dense	0.08	2	esmda	4	2	4	56	0.54	0.3572176412	0.1827823588
dense	0.08	2	esmda	4	3	1	57	0.46	0.4331988097	0.02680119029
dense	0.08	2	esmda	4	3	2	58	0.24	0.2289441434	0.01105585655
dense	0.08	2	esmda	4	3	3	59	0.1	0.1794581962	0.0794581962
dense	0.08	2	esmda	4	3	4	60	0.2	0.1583988506	0.04160114936
dense	0.08	2	esmda	4	4	1	61	0.2	0.1204298078	0.07957019218
dense	0.08	2	esmda	4	4	2	62	0.48	0.3144523397	0.1655476603
dense	0.08	2	esmda	4	4	3	63	0.22	0.3818447643	0.1618447643
dense	0.08	2	esmda	4	4	4	64	0.1	0.1832730883	0.08327308825
dense	0.08	2	map_lbfgs	1	1	1	1	0.1	0.2136248922	0.1136248922
dense	0.08	2	map_lbfgs	1	1	2	2	0.12	0.1797940219	0.0597940219
dense	0.08	2	map_lbfgs	1	1	3	3	0.5	0.3138002315	0.1861997685
dense	0.08	2	map_lbfgs	1	1	4	4	0.28	0.2927808544	0.01278085441
dense	0.08	2	map_lbfgs	1	2	1	5	0.08	0.2216989965	0.1416989965
dense	0.08	2	map_lbfgs	1	2	2	6	0.18	0.1919722371	0.01197223706
dense	0.08	2	map_lbfgs	1	2	3	7	0.22	0.2932648424	0.07326484239
dense	0.08	2	map_lbfgs	1	2	4	8	0.52	0.293063924	0.226936076
dense	0.08	2	map_lbfgs	1	3	1	9	0.42	0.2117346089	0.2082653911
dense	0.08	2	map_lbfgs	1	3	2	10	0.24	0.2526870785	0.01268707845
dense	0.08	2	map_lbfgs	1	3	3	11	0.08	0.2550379955	0.1750379955
dense	0.08	2	map_lbfgs	1	3	4	12	0.26	0.2805403171	0.02054031712
dense	0.08	2	map_lbfgs	1	4	1	13	0.2	0.2197145572	0.01971455717
dense	0.08	2	map_lbfgs	1	4	2	14	0.46	0.2762971521	0.1837028479
dense	0.08	2	map_lbfgs	1	4	3	15	0.24	0.1664183498	0.0735816502
dense	0.08	2	map_lbfgs	1	4	4	16	0.1	0.3375699409	0.2375699409
dense	0.08	2	map_lbfgs	2	1	1	17	0.18	0.1647065455	0.01529345454
dense	0.08	2	map_lbfgs	2	1	2	18	0.08	0.2471238356	0.1671238356
dense	0.08	2	map_lbfgs	2	1	3	19	0.16	0.2835104056	0.1235104056
dense	0.08	2	map_lbfgs	2	1	4	20	0.58	0.3046592134	0.2753407866
dense	0.08	2	map_lbfgs	2	2	1	21	0.14	0.152918644	0.012918644
dense	0.08	2	map_lbfgs	2	2	2	22	0.1	0.2419465458	0.1419465458
dense	0.08	2	map_lbfgs	2	2	3	23	0.56	0.2825797897	0.2774202103
dense	0.08	2	map_lbfgs	2	2	4	24	0.2	0.3225550205	0.1225550205
dense	0.08	2	map_lbfgs	2	3	1	25	0.48	0.4115893618	0.06841063815
dense	0.08	2	map_lbfgs	2	3	2	26	0.2	0.1610871621	0.03891283791
dense	0.08	2	map_lbfgs	2	3	3	27	0.08	0.1798418142	0.09984181421
dense	0.08	2	map_lbfgs	2	3	4	28	0.24	0.2474816618	0.007481661847
dense	0.08	2	map_lbfgs	2	4	1	29	0.18	0.2770468753	0.0970468753
dense	0.08	2	map_lbfgs	2	4	2	30	0.42	0.21158026	0.20841974
dense	0.08	2	map_lbfgs	2	4	3	31	0.3	0.2340119265	0.06598807346
dense	0.08	2	map_lbfgs	2	4	4	32	0.1	0.2773609382	0.1773609382
dense	0.08	2	map_lbfgs	3	1	1	33	0.16	0.2483466119	0.08834661192
dense	0.08	2	map_lbfgs	3	1	2	34	0.18	0.2483466119	0.06834661192
dense	0.08	2	map_lbfgs	3	1	3	35	0.42	0.2536038025	0.1663961975
dense	0.08	2	map_lbfgs	3	1	4	36	0.24	0.2497029736	0.009702973612
dense	0.08	2	map_lbfgs	3	2	1	37	0.1	0.2486811245	0.1486811245
dense	0.08	2	map_lbfgs	3	2	2	38	0.22	0.2486811245	0.02868112455
dense	0.08	2	map_lbfgs	3	2	3	39	0.18	0.252873582	0.07287358199
dense	0.08	2	map_lbfgs	3	2	4	40	0.5	0.2497641689	0.2502358311
dense	0.08	2	map_lbfgs	3	3	1	41	0.44	0.2489368199	0.1910631801
dense	0.08	2	map_lbfgs	3	3	2	42	0.18	0.2489368199	0.06893681991
dense	0.08	2	map_lbfgs	3	3	3	43	0.1	0.2523190945	0.1523190945
dense	0.08	2	map_lbfgs	3	3	4	44	0.28	0.2498072657	0.03019273432
dense	0.08	2	map_lbfgs	3	4	1	45	0.22	0.2486464991	0.02864649914
dense	0.08	2	map_lbfgs	3	4	2	46	0.4	0.2486464991	0.1513535009
dense	0.08	2	map_lbfgs	3	4	3	47	0.26	0.2529465315	0.007053468475
dense	0.08	2	map_lbfgs	3	4	4	48	0.12	0.2497604702	0.1297604702
dense	0.08	2	map_lbfgs	4	1	1	49	0.12	0.1591121686	0.03911216857
dense	0.08	2	map_lbfgs	4	1	2	50	0.16	0.3072722314	0.1472722314
dense	0.08	2	map_lbfgs	4	1	3	51	0.54	0.2022091856	0.3377908144
dense	0.08	2	map_lbfgs	4	1	4	52	0.18	0.3314064144	0.1514064144
dense	0.08	2	map_lbfgs	4	2	1	53	0.16	0.1632899052	0.00328990524
dense	0.08	2	map_lbfgs	4	2	2	54	0.1	0.2889742642	0.1889742642
dense	0.08	2	map_lbfgs	4	2	3	55	0.2	0.1836187685	0.01638123153
dense	0.08	2	map_lbfgs	4	2	4	56	0.54	0.364117062	0.175882938
dense	0.08	2	map_lbfgs	4	3	1	57	0.46	0.4424320147	0.01756798526
dense	0.08	2	map_lbfgs	4	3	2	58	0.24	0.1434672588	0.09653274123
dense	0.08	2	map_lbfgs	4	3	3	59	0.1	0.2287600114	0.1287600114
dense	0.08	2	map_lbfgs	4	3	4	60	0.2	0.1853407151	0.01465928494
dense	0.08	2	map_lbfgs	4	4	1	61	0.2	0.1357446169	0.0642553831
dense	0.08	2	map_lbfgs	4	4	2	62	0.48	0.1957568242	0.2842431758
dense	0.08	2	map_lbfgs	4	4	3	63	0.22	0.4934607638	0.2734607638
dense	0.08	2	map_lbfgs	4	4	4	64	0.1	0.1750377951	0.07503779514
dense	0.08	3	esmda	1	1	1	1	0.1	0.3578094846	0.2578094846
dense	0.08	3	esmda	1	1	2	2	0.12	0.2220592292	0.1020592292
dense	0.08	3	esmda	1	1	3	3	0.5	0.1413481283	0.3586518717
dense	0.08	3	esmda	1	1	4	4	0.28	0.2787831579	0.001216842073
dense	0.08	3	esmda	1	2	1	5	0.08	0.3369713778	0.2569713778
dense	0.08	3	esmda	1	2	2	6	0.18	0.1065096444	0.07349035564
dense	0.08	3	esmda	1	2	3	7	0.22	0.3857936614	0.1657936614
dense	0.08	3	esmda	1	2	4	8	0.52	0.1707253165	0.3492746835
dense	0.08	3	esmda	1	3	1	9	0.42	0.2361580409	0.1838419591
dense	0.08	3	esmda	1	3	2	10	0.24	0.212776118	0.027223882
dense	0.08	3	esmda	1	3	3	11	0.08	0.2599739645	0.1799739645
dense	0.08	3	esmda	1	3	4	12	0.26	0.2910918766	0.03109187656
dense	0.08	3	esmda	1	4	1	13	0.2	0.3050181737	0.1050181737
dense	0.08	3	esmda	1	4	2	14	0.46	0.2554259421	0.2045740579
dense	0.08	3	esmda	1	4	3	15	0.24	0.1602219884	0.07977801159
dense	0.08	3	esmda	1	4	4	16	0.1	0.2793338958	0.1793338958
dense	0.08	3	esmda	2	1	1	17	0.18	0.1747394973	0.00526050269
dense	0.08	3	esmda	2	1	2	18	0.08	0.1333606592	0.05336065923
dense	0.08	3	esmda	2	1	3	19	0.16	0.2817366647	0.1217366647
dense	0.08	3	esmda	2	1	4	20	0.58	0.4101631788	0.1698368212
dense	0.08	3	esmda	2	2	1	21	0.14	0.1797991009	0.03979910089
dense	0.08	3	esmda	2	2	2	22	0.1	0.1988254304	0.09882543035
dense	0.08	3	esmda	2	2	3	23	0.56	0.3715248335	0.1884751665
dense	0.08	3	esmda	2	2	4	24	0.2	0.2498506353	0.04985063526
dense	0.08	3	esmda	2	3	1	25	0.48	0.477797599	0.002202401046
dense	0.08	3	esmda	2	3	2	26	0.2	0.1232690593	0.07673094071
dense	0.08	3	esmda	2	3	3	27	0.08	0.2464053598	0.1664053598
dense	0.08	3	esmda	2	3	4	28	0.24	0.1525279819	0.08747201809
