road_id,original_sim_road_id,road_label,upstream_node_id,upstream_node_label,upstream_kind,downstream_node_id,downstream_node_label,downstream_kind,lanes,speed_limit,blocks_12m,length_m,rounded_length_m,source_road_ids
1251,2662,R1251: 2736882 -> 2736892,2736882,J332,junction,2736892:terminal_downstream:1251,J331d,boundary,1,30,1,11.072,12,a005
1252,2663,R1252: 2736892 -> 2736882,2736892:terminal_upstream:1252,J331u,boundary,2736882,J332,junction,1,30,1,11.072,12,a005
1253,2664,R1253: 3921007 -> 3921008,3921007:terminal_upstream:1253,J408u,boundary,3921008,J407,junction,1,30,1,12.416,12,a006
1254,2665,R1254: 3921008 -> 3921007,3921008,J407,junction,3921007:terminal_downstream:1254,J408d,boundary,1,30,1,12.416,12,a006
1255,2666,R1255: 3311936 -> 3581621,3311936,J46,junction,3581621:terminal_downstream:1255,J48d,boundary,1,30,1,12.925,12,a007
1256,2667,R1256: 3581621 -> 3311936,3581621:terminal_upstream:1256,J48u,boundary,3311936,J46,junction,1,30,1,12.925,12,a007
1257,2668,R1257: 2647291 -> 3822554,2647291,J700,junction,3822554,J697,junction,1,30,2,25.552,24,a008
1258,2669,R1258: 3822554 -> 2647291,3822554,J697,junction,2647291,J700,junction,1,30,2,25.552,24,a008
1259,2670,R1259: 2644169 -> 3551002,2644169,J327,junction,3551002,J330,junction,1,30,3,30.769,36,a009
1260,2671,R1260: 3551002 -> 2644169,3551002,J330,junction,2644169,J327,junction,1,30,3,30.769,36,a009
1261,2672,R1261: 1915946 -> 2739872,1915946,J628,junction,2739872,J630,junction,1,30,3,34.363,36,a010
1262,2673,R1262: 2739872 -> 1915946,2739872,J630,junction,1915946,J628,junction,1,30,3,34.363,36,a010
1263,2674,R1263: 1220491 -> 455581,1220491:terminal_upstream:1263,J528u,boundary,455581,J523,junction,1,30,3,36.128,36,a011
1264,2675,R1264: 455581 -> 1220491,455581,J523,junction,1220491:terminal_downstream:1264,J528d,boundary,1,30,3,36.128,36,a011
1265,2676,R1265: 2736206 -> 3966867,2736206,J445,junction,3966867,J451,junction,1,30,3,37.943,36,a012
1266,2677,R1266: 3966867 -> 2736206,3966867,J451,junction,2736206,J445,junction,1,30,3,37.943,36,a012
1267,2678,R1267: 2739872 -> 2815447,2739872,J630,junction,2815447,J626,junction,1,30,3,40.267,36,a013
1268,2679,R1268: 2815447 -> 2739872,2815447,J626,junction,2739872,J630,junction,1,30,3,40.267,36,a013
1269,2680,R1269: 2736206 -> 3142193,2736206,J445,junction,3142193,J446,junction,1,30,4,42.074,48,a014
1270,2681,R1270: 3142193 -> 2736206,3142193,J446,junction,2736206,J445,junction,1,30,4,42.074,48,a014
1271,2682,R1271: 1402817 -> 2646762,1402817,J391,junction,2646762,J388,junction,1,30,4,44.333,48,a015
1272,2683,R1272: 2646762 -> 1402817,2646762,J388,junction,1402817,J391,junction,1,30,4,44.333,48,a015
1273,2684,R1273: 2736166 -> 3966867,2736166:terminal_upstream:1273,J456u,boundary,3966867,J451,junction,1,30,4,46.271,48,a016
1274,2685,R1274: 3966867 -> 2736166,3966867,J451,junction,2736166:terminal_downstream:1274,J456d,boundary,1,30,4,46.271,48,a016
1275,2686,R1275: 1402817 -> 2646757,1402817,J391,junction,2646757:terminal_downstream:1275,J395d,boundary,1,30,4,49.395,48,a017
1276,2687,R1276: 2646757 -> 1402817,2646757:terminal_upstream:1276,J395u,boundary,1402817,J391,junction,1,30,4,49.395,48,a017
1277,2688,R1277: 1405658 -> 2814040,1405658,J650,junction,2814040,J651,junction,1,30,4,49.690,48,a018
1278,2689,R1278: 2814040 -> 1405658,2814040,J651,junction,1405658,J650,junction,1,30,4,49.690,48,a018
1279,2690,R1279: 2644157 -> 3067874,2644157:terminal_upstream:1279,J286u,boundary,3067874,J290,junction,1,30,5,56.593,60,a019
1280,2691,R1280: 3067874 -> 2644157,3067874,J290,junction,2644157:terminal_downstream:1280,J286d,boundary,1,30,5,56.593,60,a019
1281,2692,R1281: 3596884 -> 454377,3596884,J417,junction,454377:terminal_downstream:1281,J412d,boundary,1,30,5,61.733,60,a020
1282,2693,R1282: 454377 -> 3596884,454377:terminal_upstream:1282,J412u,boundary,3596884,J417,junction,1,30,5,61.733,60,a020
1283,2694,R1283: 2644279 -> 3921011,2644279,J273,junction,3921011,J279,junction,1,30,5,64.733,60,a021
1284,2695,R1284: 3921011 -> 2644279,3921011,J279,junction,2644279,J273,junction,1,30,5,64.733,60,a021
1285,2696,R1285: 1935608 -> 3770650,1935608,J725,junction,3770650,J728,junction,1,30,6,67.600,72,a022
1286,2697,R1286: 3770650 -> 1935608,3770650,J728,junction,1935608,J725,junction,1,30,6,67.600,72,a022
1287,2698,R1287: 3225781 -> 3311936,3225781,J41,junction,3311936,J46,junction,1,30,6,74.541,72,a023
1288,2699,R1288: 3311936 -> 3225781,3311936,J46,junction,3225781,J41,junction,1,30,6,74.541,72,a023
1289,2700,R1289: 3642193 -> 451302,3642193,J02,junction,451302:terminal_downstream:1289,J01d,boundary,1,30,6,75.866,72,a024
1290,2701,R1290: 451302 -> 3642193,451302:terminal_upstream:1290,J01u,boundary,3642193,J02,junction,1,30,6,75.866,72,a024
1291,2702,R1291: 1240792 -> 2815729,1240792,J710,junction,2815729,J726,junction,1,30,6,76.541,72,a025
1292,2703,R1292: 2815729 -> 1240792,2815729,J726,junction,1240792,J710,junction,1,30,6,76.541,72,a025
1293,2704,R1293: 2736854 -> 455202,2736854,J505,junction,455202,J497,junction,1,30,7,83.509,84,a026
1294,2705,R1294: 455202 -> 2736854,455202,J497,junction,2736854,J505,junction,1,30,7,83.509,84,a026
1295,2706,R1295: 1411087 -> 2813615,1411087,J166,junction,2813615:terminal_downstream:1295,J148d,boundary,1,30,7,89.418,84,a027
1296,2707,R1296: 2813615 -> 1411087,2813615:terminal_upstream:1296,J148u,boundary,1411087,J166,junction,1,30,7,89.418,84,a027
1297,2708,R1297: 3921009 -> 3966870,3921009,J510,junction,3966870,J522,junction,1,30,8,90.918,96,a028
1298,2709,R1298: 3966870 -> 3921009,3966870,J522,junction,3921009,J510,junction,1,30,8,90.918,96,a028
1299,2710,R1299: 2646723 -> 2646760,2646723,J461,junction,2646760:terminal_downstream:1299,J448d,boundary,1,30,8,97.188,96,a029
1300,2711,R1300: 2646760 -> 2646723,2646760:terminal_upstream:1300,J448u,boundary,2646723,J461,junction,1,30,8,97.188,96,a029
17,34,R017: CN184 -> CN24,CN184,J766,junction,CN24,J745,junction,4.0,80,13,159.788,156,r015 r085
113,254,R113: CN182 -> CN183,CN182,J693,junction,CN183,J760,junction,3.0,80,39,466.801,468,r012 r081
742,1664,R742: RB21 -> 3289802,RB21,RB21,roundabout,3289802,J100,junction,1.0,40,4,48.426,48,r716 r717
1016,2245,R1016: RB10 -> RB07,RB10,RB10,roundabout,RB07,RB07,roundabout,1.0,60,21,249.501,252,r940 r949
636,1387,R636: CN27 -> CN162,CN27,J373,junction,CN162,J361,junction,2.0,60,8,99.168,96,r614
1028,2263,R1028: RB01 -> 3290940,RB01,RB01,roundabout,3290940,J113,junction,1.0,40,3,32.220,36,r995 r996
55,162,R055: 457561 -> 3067119:downstream:206,457561,J640,junction,3067119:downstream:206,B439d,boundary,2.0,80,82,981.313,984,r074 r113
1123,2446,R1123: CN143 -> 3342425,CN143,J112,junction,3342425,J131,junction,1.0,60,11,136.064,132,r1083 r1088
1106,2419,R1106: RB04 -> CN143,RB04,RB04,roundabout,CN143,J112,junction,1.0,60,11,136.215,132,r1080 r1085
1100,2410,R1100: RB04 -> RB06,RB04,RB04,roundabout,RB06,RB06,roundabout,1.0,60,12,145.321,144,r1056 r1072
1086,2382,R1086: RB06 -> 3291645,RB06,RB06,roundabout,3291645,J114,junction,1.0,40,9,113.723,108,r1059 r1062
1014,2243,R1014: 452729 -> 3182400,452729,J163,junction,3182400,J133,junction,1.0,50,14,162.000,168,r973 r989
659,1446,R659: 453872 -> 453862,453872,J350,junction,453862,J346,junction,1.0,40,3,33.717,36,r636 r637
69,187,R069: CN17 -> CN177,CN17,J680,junction,CN177,J639,junction,1.0,50,42,502.703,504,r076 r104
115,261,R115: RB28 -> 3289405,RB28,RB28,roundabout,3289405,J97,junction,1.0,40,2,26.489,24,r137 r138
131,290,R131: RB32 -> 3289385,RB32,RB32,roundabout,3289385,J94,junction,1.0,40,2,21.982,24,r154 r155
1236,2638,R1236: RB11 -> 3291810,RB11,RB11,roundabout,3291810,J120,junction,1.0,40,3,32.817,36,r1197 r1200
145,310,R145: 458250 -> CN17,458250,J709,junction,CN17,J680,junction,1.0,50,23,270.374,276,r125 r169
56,166,R056: RB31 -> 3289393,RB31,RB31,roundabout,3289393,J95,junction,1.0,40,3,34.477,36,r087 r088
1115,2433,R1115: CN01 -> CN05,CN01,J152,junction,CN05,J169,junction,1,40,7,86.928,84,r1089 r831
1124,2448,R1124: CN05 -> CN01,CN05,J169,junction,CN01,J152,junction,1,40,7,86.928,84,r1089 r831
1050,2305,R1050: 3605101 -> CN44,3605101,J146,junction,CN44,J179,junction,1,40,27,324.222,324,r1010 r1011 r805
845,1887,R845: CN44 -> 3605101,CN44,J179,junction,3605101,J146,junction,1,40,27,324.222,324,r1010 r1011 r805
160,352,R160: 458313 -> CN83,458313:terminal_upstream:160,J722u,boundary,CN83,J733,junction,1,40,11,136.378,132,r187 r188
159,350,R159: CN83 -> 458313,CN83,J733,junction,458313:terminal_downstream:159,J722d,boundary,1,40,11,136.378,132,r187 r188
70,188,R070: 457748 -> 457809,457748,J661,junction,457809,J666,junction,1,40,22,260.619,264,r102 r110
86,215,R086: 457809 -> 457748,457809,J666,junction,457748,J661,junction,1,40,22,260.619,264,r102 r110
275,595,R275: 456914 -> CN19,456914,J605,junction,CN19,J598,junction,1,40,7,79.141,84,r196 r299
276,599,R276: CN19 -> 456914,CN19,J598,junction,456914,J605,junction,1,40,7,79.141,84,r196 r299
74,195,R074: 2648051 -> 458451,2648051,J740,junction,458451,J742,junction,1,40,15,175.101,180,r096 r107
62,174,R062: 458451 -> 2648051,458451,J742,junction,2648051,J740,junction,1,40,15,175.101,180,r096 r107
983,2199,R983: 2538522 -> 2642376,2538522,J18,junction,2642376,J22,junction,1,40,21,247.739,252,r927 r960
965,2164,R965: 2642376 -> 2538522,2642376,J22,junction,2538522,J18,junction,1,40,21,247.739,252,r927 r960
773,1740,R773: 1401536 -> 453354,1401536:terminal_upstream:773,J255u,boundary,453354,J262,junction,1,40,11,130.835,132,r661
774,1741,R774: 453354 -> 1401536,453354,J262,junction,1401536:terminal_downstream:774,J255d,boundary,1,40,11,130.835,132,r661
755,1696,R755: 1713043 -> 453354,1713043,J267,junction,453354,J262,junction,1,40,11,132.223,132,r733
760,1715,R760: 453354 -> 1713043,453354,J262,junction,1713043,J267,junction,1,40,11,132.223,132,r733
780,1755,R780: 2644154 -> 453354,2644154,J276,junction,453354,J262,junction,1,40,12,148.773,144,r661
779,1754,R779: 453354 -> 2644154,453354,J262,junction,2644154,J276,junction,1,40,12,148.773,144,r661
668,1472,R668: 453522 -> CN161,453522,J307,junction,CN161,J308,junction,1,40,10,122.830,120,r648
754,1694,R754: CN161 -> 453522,CN161,J308,junction,453522,J307,junction,1,40,10,122.830,120,r648
748,1678,R748: CN161 -> CN59,CN161,J308,junction,CN59:terminal_downstream:748,J316d,boundary,1,40,11,132.497,132,r726
757,1706,R757: CN59 -> CN161,CN59:terminal_upstream:757,J316u,boundary,CN161,J308,junction,1,40,11,132.497,132,r726
530,1139,R530: 2736160 -> 454576,2736160:terminal_upstream:530,J438u,boundary,454576,J435,junction,1,40,9,104.117,108,r480
512,1118,R512: 454576 -> 2736160,454576,J435,junction,2736160:terminal_downstream:512,J438d,boundary,1,40,9,104.117,108,r480
507,1105,R507: 1411112 -> 454419,1411112:terminal_upstream:507,J421u,boundary,454419,J416,junction,1,40,7,89.399,84,r498
533,1148,R533: 454419 -> 1411112,454419,J416,junction,1411112:terminal_downstream:533,J421d,boundary,1,40,7,89.399,84,r498
623,1353,R623: 3204070 -> CN166,3204070,J409,junction,CN166,J401,junction,1,40,10,123.390,120,r479
495,1069,R495: CN166 -> 3204070,CN166,J401,junction,3204070,J409,junction,1,40,10,123.390,120,r479
407,897,R407: 1407809 -> 455510,1407809:terminal_upstream:407,J517u,boundary,455510,J513,junction,1,40,10,120.944,120,r420
437,962,R437: 455510 -> 1407809,455510,J513,junction,1407809:terminal_downstream:437,J517d,boundary,1,40,10,120.944,120,r420
696,1551,R696: 453528 -> 453700,453528,J309,junction,453700,J322,junction,2,60,28,332.110,336,r500
703,1572,R703: 453700 -> 453528,453700,J322,junction,453528,J309,junction,2,60,28,332.110,336,r500
751,1682,R751: 453300 -> 453360,453300,J250,junction,453360,J264,junction,2,60,18,215.985,216,r500 r723
746,1674,R746: 453360 -> 453300,453360,J264,junction,453300,J250,junction,2,60,18,215.985,216,r500 r723
870,1949,R870: CN111 -> CN53,CN111,J216,junction,CN53,J193,junction,1,40,59,707.211,708,r744
847,1889,R847: CN53 -> CN111,CN53,J193,junction,CN111,J216,junction,1,40,59,707.211,708,r744
817,1811,R817: 1238939 -> 453109,1238939:terminal_upstream:817,J222u,boundary,453109,J213,junction,1,40,33,397.236,396,r783
890,2022,R890: 453109 -> 1238939,453109,J213,junction,1238939:terminal_downstream:890,J222d,boundary,1,40,33,397.236,396,r783
726,1613,R726: 453430 -> 453486,453430,J281,junction,453486,J292,junction,1,40,15,174.922,180,r648
721,1604,R721: 453486 -> 453430,453486,J292,junction,453430,J281,junction,1,40,15,174.922,180,r648
558,1195,R558: 454108 -> CN164,454108,J376,junction,CN164,J370,junction,1,60,7,82.984,84,r540
568,1212,R568: CN164 -> 454108,CN164,J370,junction,454108,J376,junction,1,60,7,82.984,84,r540
481,1039,R481: 2646754 -> CN07,2646754,J500,junction,CN07,J512,junction,2,60,19,226.246,228,r467
487,1055,R487: CN07 -> 2646754,CN07,J512,junction,2646754,J500,junction,2,60,19,226.246,228,r467
579,1243,R579: 454096 -> CN164,454096,J374,junction,CN164,J370,junction,1,60,9,109.225,108,r540
578,1228,R578: CN164 -> 454096,CN164,J370,junction,454096,J374,junction,1,60,9,109.225,108,r540
124,275,R124: 1407834 -> CN74,1407834,J708,junction,CN74,J703,junction,1,40,16,195.767,192,r143 r151
129,283,R129: CN74 -> 1407834,CN74,J703,junction,1407834,J708,junction,1,40,16,195.767,192,r143 r151
35,100,R035: 2672630 -> CN89,2672630,J727,junction,CN89,J735,junction,1,40,8,99.047,96,r051
47,127,R047: CN89 -> 2672630,CN89,J735,junction,2672630,J727,junction,1,40,8,99.047,96,r051
310,713,R310: 455782 -> 455841,455782,J538,junction,455841,J548,junction,1,40,11,127.032,132,r344
327,745,R327: 455841 -> 455782,455841,J548,junction,455782,J538,junction,1,40,11,127.032,132,r344
338,761,R338: 455749 -> CN173,455749,J536,junction,CN173,J515,junction,1,60,14,162.357,168,r356
329,749,R329: CN173 -> 455749,CN173,J515,junction,455749,J536,junction,1,60,14,162.357,168,r356
293,667,R293: 2736151 -> CN95,2736151:terminal_upstream:293,J537u,boundary,CN95,J530,junction,1,40,13,153.715,156,r316 r327
287,645,R287: CN95 -> 2736151,CN95,J530,junction,2736151:terminal_downstream:287,J537d,boundary,1,40,13,153.715,156,r316 r327
408,898,R408: 1917147 -> 1917148,1917147,J501,junction,1917148:terminal_downstream:408,J504d,boundary,1,40,8,95.611,96,r410
395,867,R395: 1917148 -> 1917147,1917148:terminal_upstream:395,J504u,boundary,1917147,J501,junction,1,40,8,95.611,96,r410
497,1081,R497: 3142193 -> 454800,3142193,J446,junction,454800,J462,junction,1,40,15,176.728,180,r484 r493
522,1128,R522: 454800 -> 3142193,454800,J462,junction,3142193,J446,junction,1,40,15,176.728,180,r484 r493
710,1587,R710: 453700 -> 453959,453700,J322,junction,453959,J355,junction,2,60,28,340.675,336,r500
625,1373,R625: 453959 -> 453700,453959,J355,junction,453700,J322,junction,2,60,28,340.675,336,r500
647,1422,R647: 453827 -> 453855,453827,J339,junction,453855,J344,junction,1,40,9,103.731,108,r620
644,1408,R644: 453855 -> 453827,453855,J344,junction,453827,J339,junction,1,40,9,103.731,108,r620
651,1436,R651: 453941 -> CN164,453941,J354,junction,CN164,J370,junction,1,40,24,284.914,288,r553 r625
573,1222,R573: CN164 -> 453941,CN164,J370,junction,453941,J354,junction,1,40,24,284.914,288,r553 r625
574,1223,R574: 454372 -> CN105,454372,J411,junction,CN105,J384,junction,1,60,17,206.812,204,r540
566,1207,R566: CN105 -> 454372,CN105,J384,junction,454372,J411,junction,1,60,17,206.812,204,r540
654,1439,R654: 453941 -> 454058,453941,J354,junction,454058,J368,junction,1,60,13,158.667,156,r572
592,1286,R592: 454058 -> 453941,454058,J368,junction,453941,J354,junction,1,60,13,158.667,156,r572
674,1488,R674: 453522 -> CN160,453522,J307,junction,CN160,J302,junction,1,40,6,75.775,72,r648
683,1520,R683: CN160 -> 453522,CN160,J302,junction,453522,J307,junction,1,40,6,75.775,72,r648
752,1685,R752: 453397 -> 453491,453397,J272,junction,453491,J294,junction,2,60,23,281.727,276,r500
675,1491,R675: 453491 -> 453397,453491,J294,junction,453397,J272,junction,2,60,23,281.727,276,r500
343,771,R343: 455841 -> CN174,455841,J548,junction,CN174,J580,junction,1,40,52,625.050,624,r257
263,574,R263: CN174 -> 455841,CN174,J580,junction,455841,J548,junction,1,40,52,625.050,624,r257
889,2020,R889: 453109 -> 453134,453109,J213,junction,453134,J218,junction,1,40,15,180.522,180,r830
896,2028,R896: 453134 -> 453109,453134,J218,junction,453109,J213,junction,1,40,15,180.522,180,r830
1187,2541,R1187: 2538489 -> 452162,2538489,J89,junction,452162,J83,junction,1,40,17,205.245,204,r1142
1202,2571,R1202: 452162 -> 2538489,452162,J83,junction,2538489,J89,junction,1,40,17,205.245,204,r1142
1197,2556,R1197: 3342429 -> 452576,3342429,J80,junction,452576,J132,junction,1,60,49,583.406,588,r1157 r1161
1220,2611,R1220: 452576 -> 3342429,452576,J132,junction,3342429,J80,junction,1,60,49,583.406,588,r1157 r1161
374,828,R374: 3101148 -> 3101150,3101148,J565,junction,3101150,J581,junction,1,40,22,265.448,264,r292 r294 r298
273,591,R273: 3101150 -> 3101148,3101150,J581,junction,3101148,J565,junction,1,40,22,265.448,264,r292 r294 r298
51,137,R051: 1935608 -> 2672667,1935608,J725,junction,2672667,J719,junction,1,40,3,40.136,36,r065
48,132,R048: 2672667 -> 1935608,2672667,J719,junction,1935608,J725,junction,1,40,3,40.136,36,r065
330,751,R330: 457046 -> CN18,457046,J614,junction,CN18,J606,junction,1,40,17,203.844,204,r332 r342 r349
299,685,R299: CN18 -> 457046,CN18,J606,junction,457046,J614,junction,1,40,17,203.844,204,r332 r342 r349
1148,2484,R1148: 3225774 -> 451894,3225774,J77,junction,451894,J53,junction,1,40,14,170.219,168,r1090 r1113
1116,2437,R1116: 451894 -> 3225774,451894,J53,junction,3225774,J77,junction,1,40,14,170.219,168,r1090 r1113
1126,2450,R1126: 3225774 -> 3342460,3225774,J77,junction,3342460,J91,junction,2,60,17,202.399,204,r1087 r1091
1114,2431,R1114: 3342460 -> 3225774,3342460,J91,junction,3225774,J77,junction,2,60,17,202.399,204,r1087 r1091
981,2196,R981: 452962 -> CN51,452962:terminal_upstream:981,J201u,boundary,CN51,J192,junction,1,40,26,313.942,312,r1002 r1009 r958 r976
1051,2306,R1051: CN51 -> 452962,CN51,J192,junction,452962:terminal_downstream:1051,J201d,boundary,1,40,26,313.942,312,r1002 r1009 r958 r976
1193,2547,R1193: 3311936 -> CN123,3311936,J46,junction,CN123:terminal_downstream:1193,J62d,boundary,1,40,10,125.271,120,r1150 r1153
1194,2550,R1194: CN123 -> 3311936,CN123:terminal_upstream:1194,J62u,boundary,3311936,J46,junction,1,40,10,125.271,120,r1150 r1153
542,1164,R542: 1401543 -> 454268,1401543:terminal_upstream:542,J427u,boundary,454268,J396,junction,1,40,28,333.568,336,r517
538,1153,R538: 454268 -> 1401543,454268,J396,junction,1401543:terminal_downstream:538,J427d,boundary,1,40,28,333.568,336,r517
1168,2518,R1168: 3342390 -> 3581603,3342390,J79,junction,3581603,J90,junction,1,40,15,176.527,180,r1136 r1142
1178,2532,R1178: 3581603 -> 3342390,3581603,J90,junction,3342390,J79,junction,1,40,15,176.527,180,r1136 r1142
756,1702,R756: 2815775 -> 453300,2815775,J237,junction,453300,J250,junction,1,40,21,255.061,252,r713 r736
759,1714,R759: 453300 -> 2815775,453300,J250,junction,2815775,J237,junction,1,40,21,255.061,252,r713 r736
655,1442,R655: 453814 -> 453827,453814,J338,junction,453827,J339,junction,1,40,7,83.290,84,r620
649,1426,R649: 453827 -> 453814,453827,J339,junction,453814,J338,junction,1,40,7,83.290,84,r620
57,167,R057: 1240846 -> 457669,1240846:terminal_upstream:57,J685u,boundary,457669,J654,junction,1,40,27,319.145,324,r073
233,518,R233: 457669 -> 1240846,457669,J654,junction,1240846:terminal_downstream:233,J685d,boundary,1,40,27,319.145,324,r073
29,86,R029: 1471821 -> CN83,1471821,J720,junction,CN83,J733,junction,1,40,21,249.613,252,r029 r033 r194
166,367,R166: CN83 -> 1471821,CN83,J733,junction,1471821,J720,junction,1,40,21,249.613,252,r029 r033 r194
306,702,R306: 3966854 -> CN133,3966854:terminal_upstream:306,J535u,boundary,CN133,J558,junction,1,40,28,333.116,336,r335 r350
339,765,R339: CN133 -> 3966854,CN133,J558,junction,3966854:terminal_downstream:339,J535d,boundary,1,40,28,333.116,336,r335 r350
237,522,R237: 1220544 -> 456848,1220544:terminal_upstream:237,J620u,boundary,456848,J599,junction,1,40,21,254.604,252,r261 r263 r277
244,548,R244: 456848 -> 1220544,456848,J599,junction,1220544:terminal_downstream:244,J620d,boundary,1,40,21,254.604,252,r261 r263 r277
915,2061,R915: 451413 -> 451438,451413:terminal_upstream:915,J03u,boundary,451438,J05,junction,1,40,14,170.852,168,r894
920,2076,R920: 451438 -> 451413,451438,J05,junction,451413:terminal_downstream:920,J03d,boundary,1,40,14,170.852,168,r894
1084,2377,R1084: 451508 -> CN43,451508,J12,junction,CN43,J29,junction,1,60,31,367.148,372,r1007
1153,2493,R1153: CN43 -> 451508,CN43,J29,junction,451508,J12,junction,1,60,31,367.148,372,r1007
936,2119,R936: 2538476 -> CN129,2538476,J24,junction,CN129,J37,junction,1,40,39,469.325,468,r890
913,2056,R913: CN129 -> 2538476,CN129,J37,junction,2538476,J24,junction,1,40,39,469.325,468,r890
1022,2254,R1022: 451750 -> 451777,451750,J30,junction,451777,J33,junction,1,40,9,106.344,108,r890
1048,2301,R1048: 451777 -> 451750,451777,J33,junction,451750,J30,junction,1,40,9,106.344,108,r890
924,2092,R924: 451820 -> CN129,451820,J39,junction,CN129,J37,junction,1,40,17,204.858,204,r897
916,2062,R916: CN129 -> 451820,CN129,J37,junction,451820,J39,junction,1,40,17,204.858,204,r897
970,2171,R970: 1238685 -> 451996,1238685:terminal_upstream:970,J42u,boundary,451996,J67,junction,1,40,21,252.936,252,r945
985,2203,R985: 451996 -> 1238685,451996,J67,junction,1238685:terminal_downstream:985,J42d,boundary,1,40,21,252.936,252,r945
1208,2577,R1208: 452007 -> CN142,452007,J68,junction,CN142,J52,junction,1,40,29,349.135,348,r1167 r1177 r1181
1219,2606,R1219: CN142 -> 452007,CN142,J52,junction,452007,J68,junction,1,40,29,349.135,348,r1167 r1177 r1181
980,2194,R980: 452039 -> CN129,452039,J75,junction,CN129,J37,junction,1,40,43,520.047,516,r890
917,2065,R917: CN129 -> 452039,CN129,J37,junction,452039,J75,junction,1,40,43,520.047,516,r890
990,2208,R990: 452039 -> CN40,452039,J75,junction,CN40,J76,junction,1,40,25,295.851,300,r945
1024,2258,R1024: CN40 -> 452039,CN40,J76,junction,452039,J75,junction,1,40,25,295.851,300,r945
1075,2353,R1075: 2538407 -> 451777,2538407,J100,junction,451777,J33,junction,1,40,54,652.864,648,r933
1053,2309,R1053: 451777 -> 2538407,451777,J33,junction,2538407,J100,junction,1,40,54,652.864,648,r933
914,2058,R914: CN129 -> CN15,CN129,J37,junction,CN15,J107,junction,1,40,57,680.241,684,r896
934,2112,R934: CN15 -> CN129,CN15,J107,junction,CN129,J37,junction,1,40,57,680.241,684,r896
1223,2615,R1223: CN150 -> CN26,CN150,J174,junction,CN26,J156,junction,1,40,11,135.336,132,r1179
1215,2597,R1215: CN26 -> CN150,CN26,J156,junction,CN150,J174,junction,1,40,11,135.336,132,r1179
1228,2624,R1228: 1411087 -> CN150,1411087,J166,junction,CN150,J174,junction,1,40,7,78.798,84,r1188
1227,2621,R1227: CN150 -> 1411087,CN150,J174,junction,1411087,J166,junction,1,40,7,78.798,84,r1188
1232,2633,R1232: CN04 -> CN150,CN04,J187,junction,CN150,J174,junction,1,40,12,146.335,144,r1186 r1196
1225,2617,R1225: CN150 -> CN04,CN150,J174,junction,CN04,J187,junction,1,40,12,146.335,144,r1186 r1196
836,1863,R836: 453213 -> CN64,453213,J236,junction,CN64,J220,junction,1,40,38,455.330,456,r779
810,1804,R810: CN64 -> 453213,CN64,J220,junction,453213,J236,junction,1,40,38,455.330,456,r779
830,1845,R830: 453213 -> 453252,453213,J236,junction,453252,J243,junction,1,40,19,224.125,228,r779
823,1824,R823: 453252 -> 453213,453252,J243,junction,453213,J236,junction,1,40,19,224.125,228,r779
833,1856,R833: 453310 -> CN66,453310,J253,junction,CN66,J249,junction,1,40,9,105.387,108,r784
827,1838,R827: CN66 -> 453310,CN66,J249,junction,453310,J253,junction,1,40,9,105.387,108,r784
840,1872,R840: 453321 -> 453356,453321,J256,junction,453356,J263,junction,1,40,24,284.956,288,r784 r799
839,1870,R839: 453356 -> 453321,453356,J263,junction,453321,J256,junction,1,40,24,284.956,288,r784 r799
802,1788,R802: 453393 -> 453498,453393:terminal_upstream:802,J271u,boundary,453498,J298,junction,1,40,23,279.582,276,r673
699,1559,R699: 453498 -> 453393,453498,J298,junction,453393:terminal_downstream:699,J271d,boundary,1,40,23,279.582,276,r673
728,1618,R728: 453356 -> CN110,453356,J263,junction,CN110,J289,junction,1,40,27,319.189,324,r697
730,1631,R730: CN110 -> 453356,CN110,J289,junction,453356,J263,junction,1,40,27,319.189,324,r697
667,1463,R667: 2736882 -> CN49,2736882,J332,junction,CN49,J335,junction,1,60,10,114.945,120,r642
666,1456,R666: CN49 -> 2736882,CN49,J335,junction,2736882,J332,junction,1,60,10,114.945,120,r642
642,1397,R642: 453733 -> 453855,453733,J326,junction,453855,J344,junction,1,40,20,236.780,240,r620 r621
643,1407,R643: 453855 -> 453733,453855,J344,junction,453733,J326,junction,1,40,20,236.780,240,r620 r621
684,1521,R684: 453719 -> CN130,453719,J324,junction,CN130,J360,junction,1,40,34,403.421,408,r607
711,1589,R711: CN130 -> 453719,CN130,J360,junction,453719,J324,junction,1,40,34,403.421,408,r607
704,1574,R704: 454018 -> CN163,454018,J363,junction,CN163,J369,junction,1,40,38,452.955,456,r647 r654
682,1518,R682: CN163 -> 454018,CN163,J369,junction,454018,J363,junction,1,40,38,452.955,456,r647 r654
706,1577,R706: CN100 -> CN165,CN100:terminal_upstream:706,J393u,boundary,CN165,J382,junction,1,40,16,194.454,192,r598 r600
635,1386,R635: CN165 -> CN100,CN165,J382,junction,CN100:terminal_downstream:635,J393d,boundary,1,40,16,194.454,192,r598 r600
496,1070,R496: 454576 -> 454774,454576,J435,junction,454774,J458,junction,1,40,38,456.010,456,r401 r480
541,1160,R541: 454774 -> 454576,454774,J458,junction,454576,J435,junction,1,40,38,456.010,456,r401 r480
418,913,R418: 454724 -> CN54,454724,J450,junction,CN54,J431,junction,1,60,22,264.583,264,r424
571,1220,R571: CN54 -> 454724,CN54,J431,junction,454724,J450,junction,1,60,22,264.583,264,r424
