row_label	junction	incoming_row	source_road	source_observed	row_tv_error	observed_target_cols	rank_within_swap	variant_label	y_true	y_obs	y_post	y_swap	sigma_true	sigma_model	flux_shape_obs	true_standardized_residual	post_standardized_residual	swap_standardized_residual	post_loss_contribution	swap_loss_contribution	contribution_improvement	abs_contribution_improvement	swap_improves_observation	global_index	scenario_index	scenario_label	local_index	road_id	road_role	sensor_position	sensor_cell	sensor_fraction	time_index	time_hour	time_min
J1 row 4	1	4	20	false	0.4677491586	2,3	7	hard_floor_0p03	0.2066384705	0.15773883	0.2059508256	0.2811322535	0.05246048415	0.04251433328	0.531429166	1.150191869	1.134017445	2.902395827	0.6429977831	4.211950769	-3.568952985	3.568952985	false	2705	10	late_surge_sparse_start	113	4	outgoing	1	2	0.08333333333	5	0.02083333333	1.25
J1 row 4	1	4	20	false	0.4677491586	2,3	8	hard_floor_0p03	0.4149987458	0.5438241517	0.2369649133	0.3181463404	0.07768793177	0.07938542199	0.9923177749	-1.622784168	-3.865435627	-2.842811761	7.470796293	4.040789355	3.430006938	3.430006938	true	1662	6	west_heavy	222	17	internal	2	5	0.375	8	0.03333333333	2
J1 row 4	1	4	20	false	0.4677491586	2,3	9	hard_floor_0p03	0.2039331167	0.1708337137	0.2029128605	0.2889694027	0.0519502082	0.0453278579	0.5665982238	0.730222088	0.7077137185	2.606249103	0.2504293537	3.396267193	-3.145837839	3.145837839	false	1269	5	south_heavy	117	4	outgoing	1	2	0.08333333333	6	0.025	1.5
J1 row 4	1	4	20	false	0.4677491586	2,3	10	hard_floor_0p03	0.1872520727	0.1501451366	0.1864503052	0.258063089	0.04870039488	0.04083250386	0.5104062983	0.9087597528	0.8891242302	2.642942318	0.3952709484	3.492572048	-3.097301099	3.097301099	false	689	3	quiet_start_then_build	113	4	outgoing	1	2	0.08333333333	5	0.02083333333	1.25
J1 row 4	1	4	20	false	0.4677491586	2,3	11	hard_floor_0p03	0.5047746712	0.4476481602	0.111001079	0.1739136961	0.0799927048	0.07912297116	0.9890371395	0.7219965336	-4.254732555	-3.459608002	9.051374558	5.984443763	3.066930795	3.066930795	true	501	2	heavy_from_start	213	17	internal	1	2	0.125	6	0.025	1.5
J1 row 4	1	4	20	false	0.4677491586	2,3	12	hard_floor_0p03	0.3386902371	0.2890061307	0.3724000113	0.4708052886	0.07167333132	0.06575410788	0.8219263485	0.7556045999	1.268268757	2.764833464	0.8042528194	3.822152042	-3.017899223	3.017899223	false	2429	9	early_spike_then_clear	125	4	outgoing	1	2	0.08333333333	8	0.03333333333	2
J1 row 4	1	4	20	false	0.4677491586	2,3	13	hard_floor_0p03	0.4383793127	0.4611148024	0.1521061453	0.2132964283	0.07878492509	0.07951614125	0.9939517656	-0.2859229497	-3.886112331	-3.11657948	7.550934526	4.856533826	2.6944007	2.6944007	true	1645	6	west_heavy	205	17	internal	1	2	0.125	4	0.01666666667	1
J1 row 4	1	4	20	false	0.4677491586	2,3	14	hard_floor_0p03	0.1653560298	0.06124722251	0.08484521151	0.1095044831	0.04416429222	0.01839872008	0.229984001	5.658480961	1.28258862	2.622859655	0.8225167846	3.439696384	-2.617179599	2.617179599	false	2802	10	late_surge_sparse_start	210	17	internal	2	5	0.375	5	0.02083333333	1.25
J1 row 4	1	4	20	false	0.4677491586	2,3	15	hard_floor_0p03	0.2154686606	0.203304356	0.2143788362	0.3214302731	0.05409341342	0.05183094235	0.6478867794	0.2346919441	0.213665422	2.279061729	0.02282645629	2.597061182	-2.574234726	2.574234726	false	1277	5	south_heavy	125	4	outgoing	1	2	0.08333333333	8	0.03333333333	2
J1 row 4	1	4	20	false	0.4677491586	2,3	16	hard_floor_0p03	0.1065176995	0.03424543512	0.09064130976	0.09553143496	0.03045493734	0.01058325929	0.1322907412	6.828923146	5.328781339	5.790843646	14.19795528	16.76693507	-2.568979788	2.568979788	false	778	3	quiet_start_then_build	202	17	internal	2	5	0.375	3	0.0125	0.75
J1 row 4	1	4	20	false	0.4677491586	2,3	17	hard_floor_0p03	0.3950428168	0.4430495261	0.207582803	0.2879479761	0.0764748767	0.07896212593	0.9870265741	-0.6079713376	-2.982021069	-1.964252459	4.446224828	1.929143861	2.517080967	2.517080967	true	1086	4	north_heavy	222	17	internal	2	5	0.375	8	0.03333333333	2
J1 row 4	1	4	20	false	0.4677491586	2,3	18	hard_floor_0p03	0.3830226483	0.4082288383	0.1900956666	0.2685184078	0.07562121574	0.07730497724	0.9663122156	-0.3260616713	-2.821722217	-1.807263071	3.981058134	1.633099903	2.347958231	2.347958231	true	222	1	balanced_reference	222	17	internal	2	5	0.375	8	0.03333333333	2
J1 row 4	1	4	20	false	0.4677491586	2,3	19	hard_floor_0p03	0.357141613	0.374508614	0.08791170479	0.1365227237	0.073469274	0.07496061186	0.9370076482	-0.231681688	-3.823300026	-3.174812537	7.308811544	5.039717324	2.269094221	2.269094221	true	209	1	balanced_reference	209	17	internal	1	2	0.125	5	0.02083333333	1.25
J1 row 4	1	4	20	false	0.4677491586	2,3	20	hard_floor_0p03	0.5812735946	0.4305611755	0.2239007803	0.3081783917	0.0778862729	0.07845703989	0.9807129986	1.920954695	-2.634058021	-1.559870012	3.469130829	1.216597227	2.252533602	2.252533602	true	497	2	heavy_from_start	209	17	internal	1	2	0.125	5	0.02083333333	1.25
J1 row 4	1	4	20	false	0.4677491586	2,3	21	hard_floor_0p03	0.406930258	0.3863084423	0.07300603591	0.1168247037	0.0772281674	0.0758637535	0.9482969188	0.2718269891	-4.129803653	-3.552206767	8.527639106	6.309086458	2.218552648	2.218552648	true	505	2	heavy_from_start	217	17	internal	1	2	0.125	7	0.02916666667	1.75
J1 row 4	1	4	20	false	0.4677491586	2,3	22	hard_floor_0p03	0.2251253071	0.08475031884	0.1995899528	0.2105772061	0.05582204903	0.02482166473	0.3102708092	5.655341403	4.626588715	5.069236436	10.70266157	12.84857902	-2.145917456	2.145917456	false	2222	8	alternating_inlets	206	17	internal	2	5	0.375	4	0.01666666667	1
J1 row 4	1	4	20	false	0.4677491586	2,3	23	hard_floor_0p03	0.4144014745	0.3585077822	0.1460470533	0.2066044217	0.07765532558	0.07359358474	0.9199198092	0.7594913665	-2.886946324	-2.064084269	4.16722954	2.130221934	2.037007606	2.037007606	true	205	1	balanced_reference	205	17	internal	1	2	0.125	4	0.01666666667	1
J1 row 4	1	4	20	false	0.4677491586	2,3	24	hard_floor_0p03	0.3386647541	0.3776252088	0.1596045497	0.2205416835	0.0716707003	0.07520781135	0.9400976419	-0.518037342	-2.89890977	-2.088659709	4.201838926	2.181249689	2.020589237	2.020589237	true	3093	11	upstream_loaded	213	17	internal	1	2	0.125	6	0.025	1.5
J1 row 4	1	4	20	false	0.4677491586	2,3	25	hard_floor_0p03	0.190863899	0.1705448601	0.1892798056	0.2623306631	0.04941915873	0.04526697946	0.5658372432	0.4488710995	0.4138766417	2.027654685	0.08564693728	2.05569176	-1.970044823	1.970044823	false	1841	7	east_heavy_late	113	4	outgoing	1	2	0.08333333333	5	0.02083333333	1.25
J2 row 1	2	1	5	false	0.3211453431	1,4	1	hard_floor_0p03	0.2275793443	0.2234955246	0.1710369054	0.4728141676	0.05625183563	0.05553448803	0.6941811004	0.07353663958	-0.9446133575	4.489438037	0.4461471976	10.07752695	-9.631379747	9.631379747	false	2816	10	late_surge_sparse_start	224	17	internal	4	11	0.875	8	0.03333333333	2
J2 row 1	2	1	5	false	0.3211453431	1,4	2	hard_floor_0p03	0.2753965031	0.2482696396	0.2744182836	0.4842527296	0.06385704614	0.0597221842	0.7465273025	0.4542175392	0.4378380393	3.951347278	0.09585107434	7.806572657	-7.710721583	7.710721583	false	1084	4	north_heavy	220	17	internal	4	11	0.875	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	3	hard_floor_0p03	0.345091167	0.2808082185	0.2793439926	0.5220130397	0.07232104111	0.06462558814	0.8078198517	0.9946980807	-0.02265706194	3.732342376	0.0002566712278	6.965189807	-6.964933136	6.964933136	false	2808	10	late_surge_sparse_start	216	17	internal	4	11	0.875	6	0.025	1.5
J2 row 1	2	1	5	false	0.3211453431	1,4	4	hard_floor_0p03	0.6143665074	0.7275851507	0.6134777669	0.4821291718	0.07581449664	0.06342559973	0.7928199967	-1.785062243	-1.799074574	-3.869982782	1.618334661	7.488383365	-5.870048704	5.870048704	false	441	2	heavy_from_start	153	7	outgoing	1	2	0.08333333333	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	5	hard_floor_0p03	0.3804985297	0.2946141335	0.3315281767	0.5159720784	0.07543020755	0.06650132667	0.8312665834	1.291468915	0.5550873196	3.328624494	0.1540609662	5.539870512	-5.385809546	5.385809546	false	2804	10	late_surge_sparse_start	212	17	internal	4	11	0.875	5	0.02083333333	1.25
J2 row 1	2	1	5	false	0.3211453431	1,4	6	hard_floor_0p03	0.4882956889	0.212224445	0.4757149298	0.4164449413	0.07995616291	0.05349927359	0.6687409199	5.160280232	4.925122662	3.817257369	12.12841662	7.285726909	4.842689709	4.842689709	true	2453	9	early_spike_then_clear	149	7	outgoing	1	2	0.08333333333	6	0.025	1.5
J2 row 1	2	1	5	false	0.3211453431	1,4	7	hard_floor_0p03	0.2760852388	0.2460331917	0.2771700913	0.429964973	0.0639558975	0.05936027529	0.7420034411	0.5062652912	0.5245410237	3.098566851	0.1375716428	4.800558266	-4.662986623	4.662986623	false	1080	4	north_heavy	216	17	internal	4	11	0.875	6	0.025	1.5
J2 row 1	2	1	5	false	0.3211453431	1,4	8	hard_floor_0p03	0.500501789	0.5650972061	0.4998440328	0.3162846507	0.07999991943	0.0786439532	0.983049415	-0.8213653361	-0.8297290593	-3.163784947	0.3442251559	5.004767597	-4.660542441	4.660542441	false	1017	4	north_heavy	153	7	outgoing	1	2	0.08333333333	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	9	hard_floor_0p03	0.2851942018	0.2055362786	0.2860660786	0.3828983197	0.0652347101	0.05225315737	0.6531644671	1.524461434	1.541147063	3.394283715	1.187567135	5.760580971	-4.573013836	4.573013836	false	1076	4	north_heavy	212	17	internal	4	11	0.875	5	0.02083333333	1.25
J2 row 1	2	1	5	false	0.3211453431	1,4	10	hard_floor_0p03	0.292333807	0.293489676	0.2172714708	0.5077995025	0.06619992074	0.06635311554	0.8294139442	-0.01741996459	-1.148675606	3.22983819	0.6597278239	5.215927366	-4.556199542	4.556199542	false	2812	10	late_surge_sparse_start	220	17	internal	4	11	0.875	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	11	hard_floor_0p03	0.4631511151	0.4666426347	0.4620840594	0.2514050068	0.0795654911	0.07964393158	0.9955491447	-0.04383911708	-0.05723694535	-2.70249878	0.001638033957	3.651749827	-3.650111793	3.650111793	false	157	1	balanced_reference	157	7	outgoing	1	2	0.08333333333	8	0.03333333333	2
J2 row 1	2	1	5	false	0.3211453431	1,4	12	hard_floor_0p03	0.2567812583	0.3848867901	0.2566359541	0.1520819411	0.06107028599	0.07575966365	0.9469957956	-1.690946416	-1.692864379	-3.072939316	1.432894904	4.721478018	-3.288583115	3.288583115	false	1881	7	east_heavy_late	153	7	outgoing	1	2	0.08333333333	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	13	hard_floor_0p03	0.2873495546	0.3504015267	0.2762561644	0.5443433074	0.06552953219	0.07283849497	0.9104811872	-0.8656407867	-1.017941988	2.662627513	0.5181029454	3.544792636	-3.02668969	3.02668969	false	1088	4	north_heavy	224	17	internal	4	11	0.875	8	0.03333333333	2
J2 row 1	2	1	5	false	0.3211453431	1,4	14	hard_floor_0p03	0.4784157652	0.455059797	0.477696721	0.2606541454	0.07985091866	0.07935372101	0.9919215126	0.2943273221	0.285266069	-2.449861822	0.04068836507	3.000911473	-2.960223108	2.960223108	false	1021	4	north_heavy	157	7	outgoing	1	2	0.08333333333	8	0.03333333333	2
J2 row 1	2	1	5	false	0.3211453431	1,4	15	hard_floor_0p03	0.3986864498	0.5584141084	0.366395735	0.4921137129	0.07671538066	0.07890809342	0.9863511677	-2.024224027	-2.433443328	-0.8402230066	2.960823216	0.3529873504	2.607835866	2.607835866	true	2800	10	late_surge_sparse_start	208	17	internal	4	11	0.875	4	0.01666666667	1
J2 row 1	2	1	5	false	0.3211453431	1,4	16	hard_floor_0p03	0.2730729691	0.3357405905	0.2774338551	0.1631691825	0.06352131925	0.07136603084	0.8920753855	-0.8781155494	-0.8170096424	-2.418116938	0.3337523779	2.923644762	-2.589892384	2.589892384	false	2169	8	alternating_inlets	153	7	outgoing	1	2	0.08333333333	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	17	hard_floor_0p03	0.5185790166	0.6336478153	0.5180695818	0.4309021813	0.07988954245	0.07428424367	0.9285530459	-1.549033724	-1.555891636	-2.729322181	1.210399392	3.724599785	-2.514200393	2.514200393	false	145	1	balanced_reference	145	7	outgoing	1	2	0.08333333333	5	0.02083333333	1.25
J2 row 1	2	1	5	false	0.3211453431	1,4	18	hard_floor_0p03	0.2948508782	0.2573136962	0.2767668245	0.3946331137	0.0665324281	0.06115307455	0.7644134318	0.6138232987	0.3181054818	2.245503084	0.05059554877	2.52114205	-2.470546501	2.470546501	false	1693	6	west_heavy	253	21	internal	1	2	0.1071428571	8	0.03333333333	2
J2 row 1	2	1	5	false	0.3211453431	1,4	19	hard_floor_0p03	0.237088093	0.3067558153	0.2364941437	0.1405114721	0.05788074533	0.06805013923	0.8506267403	-1.02377046	-1.032498572	-2.442968451	0.5330266506	2.984047425	-2.451020775	2.451020775	false	3321	12	downstream_loaded_sparse	153	7	outgoing	1	2	0.08333333333	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	20	hard_floor_0p03	0.7466921013	0.8404786058	0.731629271	0.7869178769	0.06052576229	0.04290378209	0.5362972761	-2.185972888	-2.537056861	-1.248391779	3.218328759	0.7792410164	2.439087742	2.439087742	true	3372	12	downstream_loaded_sparse	204	17	internal	4	11	0.875	3	0.0125	0.75
J2 row 1	2	1	5	false	0.3211453431	1,4	21	hard_floor_0p03	0.2223105239	0.199640787	0.2264594452	0.313993776	0.05532433755	0.05113098982	0.6391373728	0.4433658907	0.524508879	2.236471255	0.137554782	2.500901838	-2.363347056	2.363347056	false	212	1	balanced_reference	212	17	internal	4	11	0.875	5	0.02083333333	1.25
J2 row 1	2	1	5	false	0.3211453431	1,4	22	hard_floor_0p03	0.2208335346	0.2381676335	0.2238425162	0.3618832137	0.05506114708	0.05806201979	0.7257752474	-0.2985445376	-0.2467209609	2.130748821	0.03043561628	2.270045269	-2.239609652	2.239609652	false	220	1	balanced_reference	220	17	internal	4	11	0.875	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	23	hard_floor_0p03	0.7418185404	0.6276719206	0.7113082402	0.8052485501	0.06128761392	0.07478396182	0.9347995228	1.526351601	1.11837241	2.374528243	0.6253784238	2.819192189	-2.193813765	2.193813765	false	1948	7	east_heavy_late	220	17	internal	4	11	0.875	7	0.02916666667	1.75
J2 row 1	2	1	5	false	0.3211453431	1,4	24	hard_floor_0p03	0.2437881377	0.27815216	0.2432560529	0.1409855644	0.05899375411	0.06425073148	0.8031341435	-0.5348425071	-0.5431238883	-2.134864342	0.147491779	2.278822879	-2.1313311	2.1313311	false	3325	12	downstream_loaded_sparse	157	7	outgoing	1	2	0.08333333333	8	0.03333333333	2
J2 row 1	2	1	5	false	0.3211453431	1,4	25	hard_floor_0p03	0.2354243383	0.2719133762	0.2354914867	0.139723158	0.05759991016	0.06335247745	0.7919059681	-0.5759686018	-0.5749086849	-2.086583248	0.165259998	2.176914825	-2.011654827	2.011654827	false	1305	5	south_heavy	153	7	outgoing	1	2	0.08333333333	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	1	hard_floor_0p03	0.3702819153	0.231728079	0.3665171877	0.3107643035	0.07461542992	0.05696965645	0.7121207056	2.43206375	2.365980719	1.387338971	2.798932381	0.9623547103	1.836577671	1.836577671	true	2265	8	alternating_inlets	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	2	hard_floor_0p03	0.3042173554	0.1711972842	0.3038558264	0.2720044901	0.06773412994	0.0454044077	0.5675550962	2.929673086	2.921710666	2.220207487	4.268196609	2.464660643	1.803535965	1.803535965	true	1965	7	east_heavy_late	237	21	internal	1	2	0.1071428571	4	0.01666666667	1
J2 row 2	2	2	6	false	0.3036773312	1,4	3	hard_floor_0p03	0.3501911492	0.2173598604	0.3495869972	0.3093162488	0.07281833863	0.05443665647	0.6804582059	2.44010741	2.429009153	1.689236524	2.950042733	1.426760018	1.523282716	1.523282716	true	2257	8	alternating_inlets	241	21	internal	1	2	0.1071428571	5	0.02083333333	1.25
J2 row 2	2	2	6	false	0.3036773312	1,4	4	hard_floor_0p03	0.4709013418	0.293540371	0.4708929719	0.4324308332	0.07972904579	0.06635981491	0.8294976863	2.672716478	2.67259035	2.092990501	3.57136959	2.190304619	1.381064971	1.381064971	true	1113	4	north_heavy	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	5	hard_floor_0p03	0.3188925107	0.4567842855	0.3176680809	0.267876262	0.06950402475	0.07940236865	0.9925296081	-1.73662042	-1.75204099	-2.379123277	1.534823815	2.830113784	-1.295289969	1.295289969	false	3417	12	downstream_loaded_sparse	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	6	hard_floor_0p03	0.5488869246	0.5456608724	0.5096561692	0.4231100839	0.07923522195	0.07933282711	0.9916603389	0.04066478366	-0.4538436928	-1.544767695	0.1029870487	1.193153615	-1.090166566	1.090166566	false	2557	9	early_spike_then_clear	253	21	internal	1	2	0.1071428571	8	0.03333333333	2
J2 row 2	2	2	6	false	0.3036773312	1,4	7	hard_floor_0p03	0.3058138327	0.2214623134	0.3044720192	0.2600118206	0.06793335438	0.05517336229	0.6896670286	1.528845004	1.504525053	0.6986978061	1.131797817	0.2440893121	0.8877085047	0.8877085047	true	2837	10	late_surge_sparse_start	245	21	internal	1	2	0.1071428571	6	0.025	1.5
J2 row 2	2	2	6	false	0.3036773312	1,4	8	hard_floor_0p03	0.4701688988	0.6489594443	0.4701615004	0.445794075	0.07971523373	0.07289954687	0.9112443359	-2.45256045	-2.452661938	-2.786922251	3.007775291	3.883467816	-0.875692525	0.875692525	false	1109	4	north_heavy	245	21	internal	1	2	0.1071428571	6	0.025	1.5
J2 row 2	2	2	6	false	0.3036773312	1,4	9	hard_floor_0p03	0.3440158539	0.4036076883	0.3433906395	0.2881849624	0.07221406277	0.07702672712	0.962834089	-0.7736513893	-0.7817682387	-1.498476312	0.3055807896	1.122715628	-0.8171348388	0.8171348388	false	1401	5	south_heavy	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	10	hard_floor_0p03	0.3002936105	0.37787529	0.2990658731	0.2545659113	0.06723755456	0.07522737766	0.9403422208	-1.031295811	-1.047616165	-1.639155617	0.5487498142	1.343415568	-0.7946657536	0.7946657536	false	821	3	quiet_start_then_build	245	21	internal	1	2	0.1071428571	6	0.025	1.5
J2 row 2	2	2	6	false	0.3036773312	1,4	11	hard_floor_0p03	0.4715985235	0.3657160506	0.4715892635	0.4170883592	0.07974187396	0.0742297027	0.9278712837	1.426416503	1.426291755	0.6920721326	1.017154085	0.2394819183	0.7776721667	0.7776721667	true	1117	4	north_heavy	253	21	internal	1	2	0.1071428571	8	0.03333333333	2
J2 row 2	2	2	6	false	0.3036773312	1,4	12	hard_floor_0p03	0.38603529	0.4981782246	0.3716933062	0.3380381457	0.07584385436	0.07999893796	0.9999867245	-1.401805292	-1.58108247	-2.001777561	1.249910889	2.003556702	-0.7536458137	0.7536458137	false	1681	6	west_heavy	241	21	internal	1	2	0.1071428571	5	0.02083333333	1.25
J2 row 2	2	2	6	false	0.3036773312	1,4	13	hard_floor_0p03	0.3237258174	0.3805095796	0.3224370185	0.2717104697	0.07005677201	0.07543105261	0.9428881577	-0.7527902664	-0.7698760529	-1.442364996	0.2963545685	1.04020839	-0.7438538218	0.7438538218	false	2841	10	late_surge_sparse_start	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	14	hard_floor_0p03	0.3386589353	0.3795440763	0.3374422208	0.2807140721	0.07167009947	0.07535691854	0.9419614818	-0.5425532497	-0.5586992716	-1.311492111	0.1560724381	0.8600057789	-0.7039333409	0.7039333409	false	2845	10	late_surge_sparse_start	253	21	internal	1	2	0.1071428571	8	0.03333333333	2
J2 row 2	2	2	6	false	0.3036773312	1,4	15	hard_floor_0p03	0.3192944283	0.3595326673	0.3181255741	0.2668616263	0.06955055884	0.0736860571	0.9210757137	-0.5460767004	-0.5619393249	-1.257646896	0.1578879025	0.7908378571	-0.6329499547	0.6329499547	false	825	3	quiet_start_then_build	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	16	hard_floor_0p03	0.4882956889	0.212224445	0.4757149298	0.4822860308	0.07995616291	0.05349927359	0.6687409199	5.160280232	4.925122662	5.047948648	12.12841662	12.74089277	-0.6124761566	0.6124761566	false	2453	9	early_spike_then_clear	149	7	outgoing	1	2	0.08333333333	6	0.025	1.5
J2 row 2	2	2	6	false	0.3036773312	1,4	17	hard_floor_0p03	0.5703325353	0.5731265439	0.544271169	0.4818362675	0.07841706703	0.07828880274	0.9786100343	-0.03568848291	-0.3685760152	-1.166070667	0.06792413951	0.6798604003	-0.6119362608	0.6119362608	false	2553	9	early_spike_then_clear	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	18	hard_floor_0p03	0.2570607548	0.3401290668	0.2558145075	0.2250205708	0.06111376741	0.07182121111	0.8977651389	-1.156598597	-1.173950676	-1.602708924	0.689080095	1.284337948	-0.5952578528	0.5952578528	false	2829	10	late_surge_sparse_start	237	21	internal	1	2	0.1071428571	4	0.01666666667	1
J2 row 2	2	2	6	false	0.3036773312	1,4	19	hard_floor_0p03	0.2769414324	0.2121251766	0.2756922522	0.2379559436	0.06407836013	0.05348098753	0.6685123441	1.211949495	1.188592033	0.4829897171	0.7063755101	0.1166395334	0.5897359767	0.5897359767	true	817	3	quiet_start_then_build	241	21	internal	1	2	0.1071428571	5	0.02083333333	1.25
J2 row 2	2	2	6	false	0.3036773312	1,4	20	hard_floor_0p03	0.1423734388	0.08677433671	0.1435878909	0.1367813921	0.03907303768	0.02535825638	0.3169782048	2.192544365	2.240436148	1.972022627	2.509777066	1.944436621	0.565340445	0.565340445	true	3418	12	downstream_loaded_sparse	250	21	internal	2	6	0.3928571429	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	21	hard_floor_0p03	0.3153140025	0.3736056099	0.3147703273	0.2748629935	0.06908514634	0.07488782661	0.9360978327	-0.7783856214	-0.785645482	-1.318540288	0.3086194117	0.8692742455	-0.5606548338	0.5606548338	false	1393	5	south_heavy	241	21	internal	1	2	0.1071428571	5	0.02083333333	1.25
J2 row 2	2	2	6	false	0.3036773312	1,4	22	hard_floor_0p03	0.3475050468	0.3681428854	0.3466389357	0.2913122993	0.07255849256	0.07443638443	0.9304548054	-0.2772547162	-0.2888903043	-1.032164401	0.04172880396	0.5326816757	-0.4909528717	0.4909528717	false	1977	7	east_heavy_late	249	21	internal	1	2	0.1071428571	7	0.02916666667	1.75
J2 row 2	2	2	6	false	0.3036773312	1,4	23	hard_floor_0p03	0.2095419771	0.2882452985	0.208573942	0.1855734656	0.05300292382	0.06565118284	0.8206397855	-1.198810409	-1.213555537	-1.563899209	0.7363585202	1.222890368	-0.4865318474	0.4865318474	false	3401	12	downstream_loaded_sparse	233	21	internal	1	2	0.1071428571	3	0.0125	0.75
J2 row 2	2	2	6	false	0.3036773312	1,4	24	hard_floor_0p03	0.3551836407	0.3821817453	0.337411044	0.2958789352	0.07328903107	0.07555803484	0.9444754354	-0.3573161301	-0.5925339561	-1.142205594	0.1755482446	0.6523168095	-0.4767685649	0.4767685649	false	1685	6	west_heavy	245	21	internal	1	2	0.1071428571	6	0.025	1.5
J2 row 2	2	2	6	false	0.3036773312	1,4	25	hard_floor_0p03	0.2469143174	0.296186088	0.2456801739	0.2152218597	0.05950324392	0.06670716457	0.8338395572	-0.7386278664	-0.7571287799	-1.213726124	0.2866219947	0.736565552	-0.4499435573	0.4499435573	false	3405	12	downstream_loaded_sparse	237	21	internal	1	2	0.1071428571	4	0.01666666667	1
J2 row 3	2	3	17	true	0.2897527053	1,4	1	hard_floor_0p03	0.4882956889	0.212224445	0.4757149298	0.5456142903	0.07995616291	0.05349927359	0.6687409199	5.160280232	4.925122662	6.231670506	12.12841662	19.41685865	-7.288442031	7.288442031	false	2453	9	early_spike_then_clear	149	7	outgoing	1	2	0.08333333333	6	0.025	1.5
J2 row 3	2	3	17	true	0.2897527053	1,4	2	hard_floor_0p03	0.2583428626	0.189697428	0.2581974763	0.3469770772	0.06131258493	0.04918794042	0.6148492553	1.395574483	1.392618753	3.197524592	0.9696934952	5.112081759	-4.142388264	4.142388264	false	1885	7	east_heavy_late	157	7	outgoing	1	2	0.08333333333	8	0.03333333333	2
J2 row 3	2	3	17	true	0.2897527053	1,4	3	hard_floor_0p03	0.3763862635	0.2950179877	0.3491591005	0.4871523284	0.07511028613	0.06655435988	0.8319294985	1.222583705	0.8134870948	2.886878352	0.3308806267	4.16703331	-3.836152683	3.836152683	false	2461	9	early_spike_then_clear	157	7	outgoing	1	2	0.08333333333	8	0.03333333333	2
J2 row 3	2	3	17	true	0.2897527053	1,4	4	hard_floor_0p03	0.1874100774	0.1235904519	0.1863495567	0.2299287959	0.0487320129	0.03466107268	0.4332634085	1.841247848	1.810650966	3.067947289	1.63922846	4.706150283	-3.066921823	3.066921823	false	717	3	quiet_start_then_build	141	7	outgoing	1	2	0.08333333333	4	0.01666666667	1
J2 row 3	2	3	17	true	0.2897527053	1,4	5	hard_floor_0p03	0.24090824	0.1908042368	0.2434135156	0.3234187624	0.05851886717	0.0494073536	0.61759192	1.01410012	1.064806652	2.684105015	0.5669066036	3.602209866	-3.035303262	3.035303262	false	1309	5	south_heavy	157	7	outgoing	1	2	0.08333333333	8	0.03333333333	2
J2 row 3	2	3	17	true	0.2897527053	1,4	6	hard_floor_0p03	0.2524021797	0.1728778506	0.2523154682	0.3099872994	0.0603825022	0.0457571518	0.5719643975	1.737965016	1.736069978	2.996459426	1.506969484	4.489384545	-2.98241506	2.98241506	false	1873	7	east_heavy_late	145	7	outgoing	1	2	0.08333333333	5	0.02083333333	1.25
J2 row 3	2	3	17	true	0.2897527053	1,4	7	hard_floor_0p03	0.197747186	0.1302717742	0.1970308197	0.2407446221	0.05076583566	0.03625633248	0.4532041561	1.861065564	1.841307187	3.046994564	1.695206079	4.642087936	-2.946881857	2.946881857	false	1293	5	south_heavy	141	7	outgoing	1	2	0.08333333333	4	0.01666666667	1
J2 row 3	2	3	17	true	0.2897527053	1,4	8	hard_floor_0p03	0.2166505539	0.1629238886	0.2160290423	0.2706472789	0.05430818925	0.04364150243	0.5455187804	1.231091102	1.216849805	2.468370344	0.7403617241	3.046426077	-2.306064353	2.306064353	false	3313	12	downstream_loaded_sparse	145	7	outgoing	1	2	0.08333333333	5	0.02083333333	1.25
