sample	weight	entry_index	target_row_index	node_label	node_type	junction_id	row	incoming_road	outgoing_road	local_outgoing_index	matrix_column	true_turning_fraction	sample_turning_fraction
10	0.0078125	8	3	J686	junction	54	3	180	171	2	2	0.2399326074	0.5165656132
10	0.0078125	9	3	J686	junction	54	3	180	173	3	3	0.2531838511	0.2880286469
10	0.0078125	10	4	J168	junction	196	1	939	969	1	1	0.5007600539	0.5998879312
10	0.0078125	11	4	J168	junction	196	1	939	971	2	2	0.2183178039	0.3075043268
10	0.0078125	12	4	J168	junction	196	1	939	972	3	3	0.2809221422	0.09260774196
10	0.0078125	13	5	J168	junction	196	2	957	969	1	1	0.120008088	0.3831685023
10	0.0078125	14	5	J168	junction	196	2	957	971	2	2	0.7942807287	0.2638694888
10	0.0078125	15	5	J168	junction	196	2	957	972	3	3	0.08571118326	0.3529620089
10	0.0078125	16	6	J168	junction	196	3	986	969	1	1	0.4189197906	0.06923775879
10	0.0078125	17	6	J168	junction	196	3	986	971	2	2	0.171321574	0.5836925997
10	0.0078125	18	6	J168	junction	196	3	986	972	3	3	0.4097586354	0.3470696415
10	0.0078125	19	7	J245	junction	219	1	801	800	1	1	0.3612270427	0.282623721
10	0.0078125	20	7	J245	junction	219	1	801	806	2	2	0.1525558405	0.3140090026
10	0.0078125	21	7	J245	junction	219	1	801	809	3	3	0.4862171168	0.4033672765
10	0.0078125	22	8	J245	junction	219	2	807	800	1	1	0.1002509384	0.767504134
10	0.0078125	23	8	J245	junction	219	2	807	806	2	2	0.7256465793	0.1242395553
10	0.0078125	24	8	J245	junction	219	2	807	809	3	3	0.1741024823	0.1082563107
10	0.0078125	25	9	J245	junction	219	3	808	800	1	1	0.2870969281	0.0953396592
10	0.0078125	26	9	J245	junction	219	3	808	806	2	2	0.1421794519	0.4642632845
10	0.0078125	27	9	J245	junction	219	3	808	809	3	3	0.57072362	0.4403970563
10	0.0078125	28	10	J411	junction	258	1	565	570	1	1	0.3260774451	0.1636190254
10	0.0078125	29	10	J411	junction	258	1	565	574	2	2	0.3542853025	0.3627864291
10	0.0078125	30	10	J411	junction	258	1	565	575	3	3	0.3196372524	0.4735945455
10	0.0078125	31	11	J411	junction	258	2	566	570	1	1	0.3326651788	0.1811355862
10	0.0078125	32	11	J411	junction	258	2	566	574	2	2	0.3894213042	0.6346240191
10	0.0078125	33	11	J411	junction	258	2	566	575	3	3	0.277913517	0.1842403947
10	0.0078125	34	12	J411	junction	258	3	576	570	1	1	0.08057718231	0.2645205809
10	0.0078125	35	12	J411	junction	258	3	576	574	2	2	0.09821284373	0.6228634392
10	0.0078125	36	12	J411	junction	258	3	576	575	3	3	0.821209974	0.1126159799
10	0.0078125	37	13	J416	junction	261	1	507	520	1	1	0.08585171273	0.5999938579
10	0.0078125	38	13	J416	junction	261	1	507	533	2	2	0.8350226374	0.102844995
10	0.0078125	39	13	J416	junction	261	1	507	535	3	3	0.0791256499	0.2971611471
10	0.0078125	40	14	J416	junction	261	2	519	520	1	1	0.4424993428	0.3050832291
10	0.0078125	41	14	J416	junction	261	2	519	533	2	2	0.2571829325	0.5455571927
10	0.0078125	42	14	J416	junction	261	2	519	535	3	3	0.3003177247	0.1493595781
10	0.0078125	43	15	J416	junction	261	3	543	520	1	1	0.4804376639	0.3307884799
10	0.0078125	44	15	J416	junction	261	3	543	533	2	2	0.2584001043	0.4864405253
10	0.0078125	45	15	J416	junction	261	3	543	535	3	3	0.2611622318	0.1827709948
10	0.0078125	46	16	J635	junction	308	1	54	103	1	1	0.5033156413	0.1872888822
10	0.0078125	47	16	J635	junction	308	1	54	104	2	2	0.2465759607	0.3504007789
10	0.0078125	48	16	J635	junction	308	1	54	105	3	3	0.250108398	0.462310339
10	0.0078125	49	17	J635	junction	308	2	72	103	1	1	0.5058520174	0.01448138109
10	0.0078125	50	17	J635	junction	308	2	72	104	2	2	0.2267304274	0.7817044056
10	0.0078125	51	17	J635	junction	308	2	72	105	3	3	0.2674175552	0.2038142133
10	0.0078125	52	18	J635	junction	308	3	110	103	1	1	0.119554461	0.579491494
10	0.0078125	53	18	J635	junction	308	3	110	104	2	2	0.8032404603	0.08596630477
10	0.0078125	54	18	J635	junction	308	3	110	105	3	3	0.07720507866	0.3345422012
10	0.0078125	55	19	J644	junction	339	1	224	52	1	1	0.2980140145	0.1127234471
10	0.0078125	56	19	J644	junction	339	1	224	232	2	2	0.2435232537	0.4211364099
10	0.0078125	57	19	J644	junction	339	1	224	235	3	3	0.1999885846	0.1737983738
10	0.0078125	58	19	J644	junction	339	1	224	236	4	4	0.2584741473	0.2923417691
10	0.0078125	59	20	J644	junction	339	2	225	52	1	1	0.2671144812	0.2175683122
10	0.0078125	60	20	J644	junction	339	2	225	232	2	2	0.2218877051	0.3566451937
10	0.0078125	61	20	J644	junction	339	2	225	235	3	3	0.1900868157	0.2787035819
10	0.0078125	62	20	J644	junction	339	2	225	236	4	4	0.320910998	0.1470829121
10	0.0078125	63	21	J644	junction	339	3	227	52	1	1	0.2330589682	0.2818833578
10	0.0078125	64	21	J644	junction	339	3	227	232	2	2	0.2048826143	0.08608174903
10	0.0078125	65	21	J644	junction	339	3	227	235	3	3	0.1893420201	0.2994416282
10	0.0078125	66	21	J644	junction	339	3	227	236	4	4	0.3727163975	0.3325932649
10	0.0078125	67	22	J246	junction	386	1	790	791	1	1	0.6753648945	0.2815123686
10	0.0078125	68	22	J246	junction	386	1	790	795	2	2	0.3246351055	0.7184876314
10	0.0078125	69	23	J641	junction	457	1	98	81	1	1	0.3326582023	0.1924499374
10	0.0078125	70	23	J641	junction	457	1	98	87	2	2	0.6673417977	0.8075500626
10	0.0078125	71	24	RB08	roundabout	475	1	1063	1047	1	1	0.1887377939	0.1679446026
10	0.0078125	72	24	RB08	roundabout	475	1	1063	1049	2	2	0.2156502512	0.3560295002
10	0.0078125	73	24	RB08	roundabout	475	1	1063	1052	3	3	0.2559292859	0.3887195339
10	0.0078125	74	24	RB08	roundabout	475	1	1063	1056	4	4	0.339682669	0.08730636325
10	0.0078125	75	25	RB10	roundabout	477	1	1012	1006	1	1	0.2756346244	0.2881991932
10	0.0078125	76	25	RB10	roundabout	477	1	1012	1007	2	2	0.3325639456	0.6303907772
10	0.0078125	77	25	RB10	roundabout	477	1	1012	1016	3	3	0.39180143	0.08141002953
10	0.0078125	78	26	RB10	roundabout	477	2	1047	1006	1	1	0.3064235083	0.8898430684
10	0.0078125	79	26	RB10	roundabout	477	2	1047	1007	2	2	0.3748266199	0.03186358224
10	0.0078125	80	26	RB10	roundabout	477	2	1047	1016	3	3	0.3187498719	0.07829334937
10	0.0078125	81	27	RB14	roundabout	481	1	1052	993	1	1	0.1370668986	0.07975579061
10	0.0078125	82	27	RB14	roundabout	481	1	1052	994	2	2	0.1627160998	0.1423166591
10	0.0078125	83	27	RB14	roundabout	481	1	1052	995	3	3	0.1859955473	0.02147575702
10	0.0078125	84	27	RB14	roundabout	481	1	1052	996	4	4	0.2024412104	0.3551085911
10	0.0078125	85	27	RB14	roundabout	481	1	1052	998	5	5	0.2083275524	0.2720924843
10	0.0078125	86	27	RB14	roundabout	481	1	1052	1000	6	6	0.1034526915	0.1292507179
10	0.0078125	87	28	RB18	roundabout	485	1	783	781	1	1	0.3714557218	0.1802386354
10	0.0078125	88	28	RB18	roundabout	485	1	783	784	2	2	0.4123240887	0.5009429124
10	0.0078125	89	28	RB18	roundabout	485	1	783	794	3	3	0.2162201895	0.3188184522
10	0.0078125	90	29	RB18	roundabout	485	2	798	781	1	1	0.396902516	0.5354527841
10	0.0078125	91	29	RB18	roundabout	485	2	798	784	2	2	0.4027341383	0.2575019986
10	0.0078125	92	29	RB18	roundabout	485	2	798	794	3	3	0.2003633456	0.2070452173
10	0.0078125	93	30	RB19	roundabout	486	1	777	797	1	1	0.6632352944	0.5825926754
10	0.0078125	94	30	RB19	roundabout	486	1	777	798	2	2	0.3367647056	0.4174073246
10	0.0078125	95	31	RB19	roundabout	486	2	799	797	1	1	0.6283055034	0.7905124901
10	0.0078125	96	31	RB19	roundabout	486	2	799	798	2	2	0.3716944966	0.2094875099
10	0.0078125	97	32	RB20	roundabout	487	1	768	771	1	1	0.2618012881	0.6979045059
10	0.0078125	98	32	RB20	roundabout	487	1	768	772	2	2	0.21502642	0.101847366
10	0.0078125	99	32	RB20	roundabout	487	1	768	775	3	3	0.1757039465	0.03887207765
10	0.0078125	100	32	RB20	roundabout	487	1	768	776	4	4	0.1452665893	0.09032832645
10	0.0078125	101	32	RB20	roundabout	487	1	768	777	5	5	0.2022017561	0.071047724
10	0.0078125	102	33	RB23	roundabout	490	1	548	551	1	1	0.3462674085	0.328695478
10	0.0078125	103	33	RB23	roundabout	490	1	548	552	2	2	0.2844559279	0.5155786957
10	0.0078125	104	33	RB23	roundabout	490	1	548	557	3	3	0.3692766635	0.1557258263
10	0.0078125	105	34	RB23	roundabout	490	2	553	551	1	1	0.3021528261	0.5713853447
10	0.0078125	106	34	RB23	roundabout	490	2	553	552	2	2	0.2590793295	0.1145831269
10	0.0078125	107	34	RB23	roundabout	490	2	553	557	3	3	0.4387678443	0.3140315284
10	0.0078125	108	35	RB24	roundabout	491	1	562	561	1	1	0.354151074	0.6908445003
10	0.0078125	109	35	RB24	roundabout	491	1	562	564	2	2	0.645848926	0.3091554997
10	0.0078125	110	36	RB24	roundabout	491	2	567	561	1	1	0.3321790666	0.5516793932
10	0.0078125	111	36	RB24	roundabout	491	2	567	564	2	2	0.6678209334	0.4483206068
10	0.0078125	112	37	RB28	roundabout	495	1	108	115	1	1	0.0597532262	0.1678117073
10	0.0078125	113	37	RB28	roundabout	495	1	108	116	2	2	0.06637418218	0.6493610507
10	0.0078125	114	37	RB28	roundabout	495	1	108	123	3	4	0.07712541654	0.07683539529
10	0.0078125	115	37	RB28	roundabout	495	1	108	130	4	5	0.7967471751	0.1059918467
10	0.0078125	116	38	RB28	roundabout	495	2	122	115	1	1	0.0684116138	0.1329900804
10	0.0078125	117	38	RB28	roundabout	495	2	122	116	2	2	0.0812487774	0.1462678222
10	0.0078125	118	38	RB28	roundabout	495	2	122	117	3	3	0.09876736801	0.2641318636
10	0.0078125	119	38	RB28	roundabout	495	2	122	130	4	5	0.7515722408	0.4566102338
10	0.0078125	120	39	RB28	roundabout	495	3	125	115	1	1	0.1618176795	0.1512272688
10	0.0078125	121	39	RB28	roundabout	495	3	125	116	2	2	0.09897722401	0.08114722691
10	0.0078125	122	39	RB28	roundabout	495	3	125	117	3	3	0.1206537795	0.366002704
10	0.0078125	123	39	RB28	roundabout	495	3	125	123	4	4	0.1441552394	0.2831640993
10	0.0078125	124	39	RB28	roundabout	495	3	125	130	5	5	0.4743960777	0.118458701
10	0.0078125	125	40	RB28	roundabout	495	4	151	115	1	1	0.1047798359	0.1539562168
10	0.0078125	126	40	RB28	roundabout	495	4	151	116	2	2	0.1263820033	0.4085581446
10	0.0078125	127	40	RB28	roundabout	495	4	151	117	3	3	0.1479954726	0.1808523876
10	0.0078125	128	40	RB28	roundabout	495	4	151	130	4	5	0.6208426882	0.2566332511
10	0.0078125	129	41	RB29	roundabout	496	1	130	151	1	1	0.4035299007	0.1841941767
10	0.0078125	130	41	RB29	roundabout	496	1	130	154	2	2	0.5964700993	0.8158058233
10	0.0078125	131	42	RB29	roundabout	496	2	149	151	1	1	0.8167737525	0.3637674208
10	0.0078125	132	42	RB29	roundabout	496	2	149	154	2	2	0.1832262475	0.6362325792
10	0.0078125	133	43	RB29	roundabout	496	3	155	151	1	1	0.8242018087	0.7623998899
10	0.0078125	134	43	RB29	roundabout	496	3	155	154	2	2	0.1757981913	0.2376001101
10	0.0078125	135	44	RB30	roundabout	497	1	93	101	1	1	0.3153225725	0.05362374395
10	0.0078125	136	44	RB30	roundabout	497	1	93	102	2	2	0.2770249858	0.5921243176
10	0.0078125	137	44	RB30	roundabout	497	1	93	106	3	3	0.2340617563	0.2353796495
10	0.0078125	138	44	RB30	roundabout	497	1	93	108	4	4	0.1735906854	0.1188722889
10	0.0078125	139	45	RB30	roundabout	497	2	117	101	1	1	0.3122290488	0.3041546102
10	0.0078125	140	45	RB30	roundabout	497	2	117	102	2	2	0.2592788299	0.4092559512
10	0.0078125	141	45	RB30	roundabout	497	2	117	106	3	3	0.2120829778	0.04664562651
10	0.0078125	142	45	RB30	roundabout	497	2	117	108	4	4	0.2164091434	0.239943812
11	0.0078125	1	1	J686	junction	54	1	139	168	1	1	0.09361418821	0.4344435958
11	0.0078125	2	1	J686	junction	54	1	139	171	2	2	0.8485888076	0.08018441398
11	0.0078125	3	1	J686	junction	54	1	139	173	3	3	0.0577970042	0.4853719902
11	0.0078125	4	2	J686	junction	54	2	163	168	1	1	0.4909049022	0.02859236826
11	0.0078125	5	2	J686	junction	54	2	163	171	2	2	0.2553048155	0.9054123251
11	0.0078125	6	2	J686	junction	54	2	163	173	3	3	0.2537902823	0.06599530661
11	0.0078125	7	3	J686	junction	54	3	180	168	1	1	0.5068835416	0.5514532647
11	0.0078125	8	3	J686	junction	54	3	180	171	2	2	0.2399326074	0.1073469419
11	0.0078125	9	3	J686	junction	54	3	180	173	3	3	0.2531838511	0.3411997934
11	0.0078125	10	4	J168	junction	196	1	939	969	1	1	0.5007600539	0.5163375225
11	0.0078125	11	4	J168	junction	196	1	939	971	2	2	0.2183178039	0.1864827708
11	0.0078125	12	4	J168	junction	196	1	939	972	3	3	0.2809221422	0.2971797067
11	0.0078125	13	5	J168	junction	196	2	957	969	1	1	0.120008088	0.8353048868
11	0.0078125	14	5	J168	junction	196	2	957	971	2	2	0.7942807287	0.06768423777
11	0.0078125	15	5	J168	junction	196	2	957	972	3	3	0.08571118326	0.09701087544
11	0.0078125	16	6	J168	junction	196	3	986	969	1	1	0.4189197906	0.113856199
11	0.0078125	17	6	J168	junction	196	3	986	971	2	2	0.171321574	0.4671849108
11	0.0078125	18	6	J168	junction	196	3	986	972	3	3	0.4097586354	0.4189588901
11	0.0078125	19	7	J245	junction	219	1	801	800	1	1	0.3612270427	0.8591839445
11	0.0078125	20	7	J245	junction	219	1	801	806	2	2	0.1525558405	0.03212787706
11	0.0078125	21	7	J245	junction	219	1	801	809	3	3	0.4862171168	0.1086881784
11	0.0078125	22	8	J245	junction	219	2	807	800	1	1	0.1002509384	0.4401693924
11	0.0078125	23	8	J245	junction	219	2	807	806	2	2	0.7256465793	0.2696666808
11	0.0078125	24	8	J245	junction	219	2	807	809	3	3	0.1741024823	0.2901639268
11	0.0078125	25	9	J245	junction	219	3	808	800	1	1	0.2870969281	0.1624138741
11	0.0078125	26	9	J245	junction	219	3	808	806	2	2	0.1421794519	0.7707309824
11	0.0078125	27	9	J245	junction	219	3	808	809	3	3	0.57072362	0.06685514351
11	0.0078125	28	10	J411	junction	258	1	565	570	1	1	0.3260774451	0.1750777972
11	0.0078125	29	10	J411	junction	258	1	565	574	2	2	0.3542853025	0.5748539592
11	0.0078125	30	10	J411	junction	258	1	565	575	3	3	0.3196372524	0.2500682436
11	0.0078125	31	11	J411	junction	258	2	566	570	1	1	0.3326651788	0.06662903343
11	0.0078125	32	11	J411	junction	258	2	566	574	2	2	0.3894213042	0.792999392
11	0.0078125	33	11	J411	junction	258	2	566	575	3	3	0.277913517	0.1403715746
11	0.0078125	34	12	J411	junction	258	3	576	570	1	1	0.08057718231	0.02770613359
11	0.0078125	35	12	J411	junction	258	3	576	574	2	2	0.09821284373	0.4109052659
11	0.0078125	36	12	J411	junction	258	3	576	575	3	3	0.821209974	0.5613886005
11	0.0078125	37	13	J416	junction	261	1	507	520	1	1	0.08585171273	0.9041015103
11	0.0078125	38	13	J416	junction	261	1	507	533	2	2	0.8350226374	0.03072994775
11	0.0078125	39	13	J416	junction	261	1	507	535	3	3	0.0791256499	0.06516854192
11	0.0078125	40	14	J416	junction	261	2	519	520	1	1	0.4424993428	0.6177855197
11	0.0078125	41	14	J416	junction	261	2	519	533	2	2	0.2571829325	0.07099858478
11	0.0078125	42	14	J416	junction	261	2	519	535	3	3	0.3003177247	0.3112158956
11	0.0078125	43	15	J416	junction	261	3	543	520	1	1	0.4804376639	0.3121967147
11	0.0078125	44	15	J416	junction	261	3	543	533	2	2	0.2584001043	0.5102650593
11	0.0078125	45	15	J416	junction	261	3	543	535	3	3	0.2611622318	0.177538226
11	0.0078125	46	16	J635	junction	308	1	54	103	1	1	0.5033156413	0.6132603842
11	0.0078125	47	16	J635	junction	308	1	54	104	2	2	0.2465759607	0.2799160107
11	0.0078125	48	16	J635	junction	308	1	54	105	3	3	0.250108398	0.106823605
11	0.0078125	49	17	J635	junction	308	2	72	103	1	1	0.5058520174	0.3302205959
11	0.0078125	50	17	J635	junction	308	2	72	104	2	2	0.2267304274	0.5417924958
11	0.0078125	51	17	J635	junction	308	2	72	105	3	3	0.2674175552	0.1279869083
11	0.0078125	52	18	J635	junction	308	3	110	103	1	1	0.119554461	0.4761523977
11	0.0078125	53	18	J635	junction	308	3	110	104	2	2	0.8032404603	0.1884100162
11	0.0078125	54	18	J635	junction	308	3	110	105	3	3	0.07720507866	0.3354375861
11	0.0078125	55	19	J644	junction	339	1	224	52	1	1	0.2980140145	0.07489305207
11	0.0078125	56	19	J644	junction	339	1	224	232	2	2	0.2435232537	0.4682193659
11	0.0078125	57	19	J644	junction	339	1	224	235	3	3	0.1999885846	0.3264910893
11	0.0078125	58	19	J644	junction	339	1	224	236	4	4	0.2584741473	0.1303964927
11	0.0078125	59	20	J644	junction	339	2	225	52	1	1	0.2671144812	0.1875745579
11	0.0078125	60	20	J644	junction	339	2	225	232	2	2	0.2218877051	0.1773070406
11	0.0078125	61	20	J644	junction	339	2	225	235	3	3	0.1900868157	0.165540233
11	0.0078125	62	20	J644	junction	339	2	225	236	4	4	0.320910998	0.4695781686
11	0.0078125	63	21	J644	junction	339	3	227	52	1	1	0.2330589682	0.4809494954
11	0.0078125	64	21	J644	junction	339	3	227	232	2	2	0.2048826143	0.1003420926
11	0.0078125	65	21	J644	junction	339	3	227	235	3	3	0.1893420201	0.06038596389
11	0.0078125	66	21	J644	junction	339	3	227	236	4	4	0.3727163975	0.3583224481
11	0.0078125	67	22	J246	junction	386	1	790	791	1	1	0.6753648945	0.6024971715
11	0.0078125	68	22	J246	junction	386	1	790	795	2	2	0.3246351055	0.3975028285
11	0.0078125	69	23	J641	junction	457	1	98	81	1	1	0.3326582023	0.8759753839
11	0.0078125	70	23	J641	junction	457	1	98	87	2	2	0.6673417977	0.1240246161
11	0.0078125	71	24	RB08	roundabout	475	1	1063	1047	1	1	0.1887377939	0.1837640551
11	0.0078125	72	24	RB08	roundabout	475	1	1063	1049	2	2	0.2156502512	0.3110234778
11	0.0078125	73	24	RB08	roundabout	475	1	1063	1052	3	3	0.2559292859	0.3147393871
11	0.0078125	74	24	RB08	roundabout	475	1	1063	1056	4	4	0.339682669	0.1904730801
11	0.0078125	75	25	RB10	roundabout	477	1	1012	1006	1	1	0.2756346244	0.1659008436
11	0.0078125	76	25	RB10	roundabout	477	1	1012	1007	2	2	0.3325639456	0.5962707994
11	0.0078125	77	25	RB10	roundabout	477	1	1012	1016	3	3	0.39180143	0.237828357
11	0.0078125	78	26	RB10	roundabout	477	2	1047	1006	1	1	0.3064235083	0.629164969
11	0.0078125	79	26	RB10	roundabout	477	2	1047	1007	2	2	0.3748266199	0.1762494253
11	0.0078125	80	26	RB10	roundabout	477	2	1047	1016	3	3	0.3187498719	0.1945856058
11	0.0078125	81	27	RB14	roundabout	481	1	1052	993	1	1	0.1370668986	0.1081077076
11	0.0078125	82	27	RB14	roundabout	481	1	1052	994	2	2	0.1627160998	0.2119787919
11	0.0078125	83	27	RB14	roundabout	481	1	1052	995	3	3	0.1859955473	0.07148266609
11	0.0078125	84	27	RB14	roundabout	481	1	1052	996	4	4	0.2024412104	0.5007118112
11	0.0078125	85	27	RB14	roundabout	481	1	1052	998	5	5	0.2083275524	0.01153666008
11	0.0078125	86	27	RB14	roundabout	481	1	1052	1000	6	6	0.1034526915	0.09618236307
11	0.0078125	87	28	RB18	roundabout	485	1	783	781	1	1	0.3714557218	0.8526402296
11	0.0078125	88	28	RB18	roundabout	485	1	783	784	2	2	0.4123240887	0.04583789595
11	0.0078125	89	28	RB18	roundabout	485	1	783	794	3	3	0.2162201895	0.1015218744
11	0.0078125	90	29	RB18	roundabout	485	2	798	781	1	1	0.396902516	0.1028730505
11	0.0078125	91	29	RB18	roundabout	485	2	798	784	2	2	0.4027341383	0.5348778223
11	0.0078125	92	29	RB18	roundabout	485	2	798	794	3	3	0.2003633456	0.3622491272
11	0.0078125	93	30	RB19	roundabout	486	1	777	797	1	1	0.6632352944	0.4742572817
11	0.0078125	94	30	RB19	roundabout	486	1	777	798	2	2	0.3367647056	0.5257427183
11	0.0078125	95	31	RB19	roundabout	486	2	799	797	1	1	0.6283055034	0.7413155786
11	0.0078125	96	31	RB19	roundabout	486	2	799	798	2	2	0.3716944966	0.2586844214
11	0.0078125	97	32	RB20	roundabout	487	1	768	771	1	1	0.2618012881	0.2703610406
11	0.0078125	98	32	RB20	roundabout	487	1	768	772	2	2	0.21502642	0.3439515542
11	0.0078125	99	32	RB20	roundabout	487	1	768	775	3	3	0.1757039465	0.04077832055
11	0.0078125	100	32	RB20	roundabout	487	1	768	776	4	4	0.1452665893	0.200879409
11	0.0078125	101	32	RB20	roundabout	487	1	768	777	5	5	0.2022017561	0.1440296756
11	0.0078125	102	33	RB23	roundabout	490	1	548	551	1	1	0.3462674085	0.7032076721
11	0.0078125	103	33	RB23	roundabout	490	1	548	552	2	2	0.2844559279	0.09352193834
11	0.0078125	104	33	RB23	roundabout	490	1	548	557	3	3	0.3692766635	0.2032703896
11	0.0078125	105	34	RB23	roundabout	490	2	553	551	1	1	0.3021528261	0.495239797
11	0.0078125	106	34	RB23	roundabout	490	2	553	552	2	2	0.2590793295	0.1180018638
11	0.0078125	107	34	RB23	roundabout	490	2	553	557	3	3	0.4387678443	0.3867583392
11	0.0078125	108	35	RB24	roundabout	491	1	562	561	1	1	0.354151074	0.5461570836
11	0.0078125	109	35	RB24	roundabout	491	1	562	564	2	2	0.645848926	0.4538429164
11	0.0078125	110	36	RB24	roundabout	491	2	567	561	1	1	0.3321790666	0.6914605395
11	0.0078125	111	36	RB24	roundabout	491	2	567	564	2	2	0.6678209334	0.3085394605
11	0.0078125	112	37	RB28	roundabout	495	1	108	115	1	1	0.0597532262	0.4008726772
11	0.0078125	113	37	RB28	roundabout	495	1	108	116	2	2	0.06637418218	0.2427399592
11	0.0078125	114	37	RB28	roundabout	495	1	108	123	3	4	0.07712541654	0.02726716888
11	0.0078125	115	37	RB28	roundabout	495	1	108	130	4	5	0.7967471751	0.3291201947
11	0.0078125	116	38	RB28	roundabout	495	2	122	115	1	1	0.0684116138	0.2545808952
11	0.0078125	117	38	RB28	roundabout	495	2	122	116	2	2	0.0812487774	0.07562999138
11	0.0078125	118	38	RB28	roundabout	495	2	122	117	3	3	0.09876736801	0.4456984979
11	0.0078125	119	38	RB28	roundabout	495	2	122	130	4	5	0.7515722408	0.2240906156
11	0.0078125	120	39	RB28	roundabout	495	3	125	115	1	1	0.1618176795	0.1201711073
11	0.0078125	121	39	RB28	roundabout	495	3	125	116	2	2	0.09897722401	0.1476524257
11	0.0078125	122	39	RB28	roundabout	495	3	125	117	3	3	0.1206537795	0.1684813225
11	0.0078125	123	39	RB28	roundabout	495	3	125	123	4	4	0.1441552394	0.3310913678
11	0.0078125	124	39	RB28	roundabout	495	3	125	130	5	5	0.4743960777	0.2326037767
11	0.0078125	125	40	RB28	roundabout	495	4	151	115	1	1	0.1047798359	0.4502745921
11	0.0078125	126	40	RB28	roundabout	495	4	151	116	2	2	0.1263820033	0.113787043
11	0.0078125	127	40	RB28	roundabout	495	4	151	117	3	3	0.1479954726	0.3079883798
11	0.0078125	128	40	RB28	roundabout	495	4	151	130	4	5	0.6208426882	0.1279499851
11	0.0078125	129	41	RB29	roundabout	496	1	130	151	1	1	0.4035299007	0.5060036313
11	0.0078125	130	41	RB29	roundabout	496	1	130	154	2	2	0.5964700993	0.4939963687
11	0.0078125	131	42	RB29	roundabout	496	2	149	151	1	1	0.8167737525	0.6547680648
11	0.0078125	132	42	RB29	roundabout	496	2	149	154	2	2	0.1832262475	0.3452319352
11	0.0078125	133	43	RB29	roundabout	496	3	155	151	1	1	0.8242018087	0.870783281
11	0.0078125	134	43	RB29	roundabout	496	3	155	154	2	2	0.1757981913	0.129216719
11	0.0078125	135	44	RB30	roundabout	497	1	93	101	1	1	0.3153225725	0.09047455851
11	0.0078125	136	44	RB30	roundabout	497	1	93	102	2	2	0.2770249858	0.1357176935
11	0.0078125	137	44	RB30	roundabout	497	1	93	106	3	3	0.2340617563	0.350363601
11	0.0078125	138	44	RB30	roundabout	497	1	93	108	4	4	0.1735906854	0.4234441469
11	0.0078125	139	45	RB30	roundabout	497	2	117	101	1	1	0.3122290488	0.4931862413
11	0.0078125	140	45	RB30	roundabout	497	2	117	102	2	2	0.2592788299	0.1388567426
11	0.0078125	141	45	RB30	roundabout	497	2	117	106	3	3	0.2120829778	0.2473426235
11	0.0078125	142	45	RB30	roundabout	497	2	117	108	4	4	0.2164091434	0.1206143927
12	0.0078125	1	1	J686	junction	54	1	139	168	1	1	0.09361418821	0.08337688785
12	0.0078125	2	1	J686	junction	54	1	139	171	2	2	0.8485888076	0.5769914752
12	0.0078125	3	1	J686	junction	54	1	139	173	3	3	0.0577970042	0.3396316369
12	0.0078125	4	2	J686	junction	54	2	163	168	1	1	0.4909049022	0.9020063082
12	0.0078125	5	2	J686	junction	54	2	163	171	2	2	0.2553048155	0.03903517311
12	0.0078125	6	2	J686	junction	54	2	163	173	3	3	0.2537902823	0.05895851866
12	0.0078125	7	3	J686	junction	54	3	180	168	1	1	0.5068835416	0.2568665294
12	0.0078125	8	3	J686	junction	54	3	180	171	2	2	0.2399326074	0.1672749013
12	0.0078125	9	3	J686	junction	54	3	180	173	3	3	0.2531838511	0.5758585693
12	0.0078125	10	4	J168	junction	196	1	939	969	1	1	0.5007600539	0.4768933005
12	0.0078125	11	4	J168	junction	196	1	939	971	2	2	0.2183178039	0.1452259272
12	0.0078125	12	4	J168	junction	196	1	939	972	3	3	0.2809221422	0.3778807722
12	0.0078125	13	5	J168	junction	196	2	957	969	1	1	0.120008088	0.6417519439
12	0.0078125	14	5	J168	junction	196	2	957	971	2	2	0.7942807287	0.2257466262
12	0.0078125	15	5	J168	junction	196	2	957	972	3	3	0.08571118326	0.1325014299
12	0.0078125	16	6	J168	junction	196	3	986	969	1	1	0.4189197906	0.1767311283
12	0.0078125	17	6	J168	junction	196	3	986	971	2	2	0.171321574	0.7240516996
12	0.0078125	18	6	J168	junction	196	3	986	972	3	3	0.4097586354	0.09921717208
12	0.0078125	19	7	J245	junction	219	1	801	800	1	1	0.3612270427	0.7044141469
12	0.0078125	20	7	J245	junction	219	1	801	806	2	2	0.1525558405	0.05249787498
12	0.0078125	21	7	J245	junction	219	1	801	809	3	3	0.4862171168	0.2430879781
12	0.0078125	22	8	J245	junction	219	2	807	800	1	1	0.1002509384	0.3417305008
12	0.0078125	23	8	J245	junction	219	2	807	806	2	2	0.7256465793	0.2316873789
12	0.0078125	24	8	J245	junction	219	2	807	809	3	3	0.1741024823	0.4265821203
12	0.0078125	25	9	J245	junction	219	3	808	800	1	1	0.2870969281	0.5322966128
12	0.0078125	26	9	J245	junction	219	3	808	806	2	2	0.1421794519	0.17271875
12	0.0078125	27	9	J245	junction	219	3	808	809	3	3	0.57072362	0.2949846372
12	0.0078125	28	10	J411	junction	258	1	565	570	1	1	0.3260774451	0.152346234
12	0.0078125	29	10	J411	junction	258	1	565	574	2	2	0.3542853025	0.7481703249
