road_id,cell_id,n_cells,cell_fraction_center,truth_density,mean_density,abs_error
687,3,5,0.5,1.02912869e-10,1.02912869e-10,0
687,4,5,0.7,2.315540164e-10,2.315540164e-10,0
687,5,5,0.9,8.950019969e-07,8.950019969e-07,0
688,1,1,0.5,1,1,0
689,1,1,0.5,1,1,0
690,1,6,0.08333333333,1.35522468e-11,1.35522468e-11,0
690,2,6,0.25,4.065371441e-11,4.065371441e-11,0
690,3,6,0.4166666667,1.219946612e-10,1.219946612e-10,0
690,4,6,0.5833333333,3.712268709e-10,3.712268709e-10,0
690,5,6,0.75,1.427941917e-09,1.427941917e-09,0
690,6,6,0.9166666667,0.4580315139,0.4580315139,0
691,1,11,0.04545454545,5.254829991e-07,5.254829991e-07,0
691,2,11,0.1363636364,6.71958418e-06,6.71958418e-06,0
691,3,11,0.2272727273,4.369825196e-05,4.369825196e-05,0
691,4,11,0.3181818182,0.0001922631545,0.0001922631545,0
691,5,11,0.4090909091,0.0006429250164,0.0006429250164,0
691,6,11,0.5,0.001740842254,0.001740842254,0
691,7,11,0.5909090909,0.003970610841,0.003970610841,0
691,8,11,0.6818181818,0.007835232717,0.007835232717,0
691,9,11,0.7727272727,0.01363757414,0.01363757414,0
691,10,11,0.8636363636,0.0212628192,0.0212628192,0
691,11,11,0.9545454545,0.03011973559,0.03011973559,0
692,1,5,0.1,0.9999999426,0.9999999426,0
692,2,5,0.3,0.9999999999,0.9999999999,0
692,3,5,0.5,0.9999999999,0.9999999999,0
692,4,5,0.7,1,1,0
692,5,5,0.9,1,1,0
693,1,11,0.04545454545,0.8622157329,0.8622157329,0
693,2,11,0.1363636364,0.8631057482,0.8631057482,0
693,3,11,0.2272727273,0.8634729986,0.8634729986,0
693,4,11,0.3181818182,0.8635966356,0.8635966356,0
693,5,11,0.4090909091,0.8636185256,0.8636185256,0
693,6,11,0.5,0.8636027251,0.8636027251,0
693,7,11,0.5909090909,0.8635747646,0.8635747646,0
693,8,11,0.6818181818,0.8635435116,0.8635435116,0
693,9,11,0.7727272727,0.8635115995,0.8635115995,0
693,10,11,0.8636363636,0.8634796793,0.8634796793,0
693,11,11,0.9545454545,0.8634478796,0.8634478796,0
694,1,8,0.0625,0.09950022051,0.09950022051,0
694,2,8,0.1875,0.1004532802,0.1004532802,0
694,3,8,0.3125,0.1018648825,0.1018648825,0
694,4,8,0.4375,0.1050548162,0.1050548162,0
694,5,8,0.5625,0.8048925763,0.8048925763,0
694,6,8,0.6875,0.8634854358,0.8634854358,0
694,7,8,0.8125,0.8634622888,0.8634622888,0
694,8,8,0.9375,0.8634392168,0.8634392168,0
695,1,13,0.03846153846,0.2058471537,0.2058471537,0
695,2,13,0.1153846154,0.2066589975,0.2066589975,0
695,3,13,0.1923076923,0.315404397,0.315404397,0
695,4,13,0.2692307692,0.7199633005,0.7199633005,0
695,5,13,0.3461538462,0.7409614831,0.7409614831,0
695,6,13,0.4230769231,0.7544238448,0.7544238448,0
695,7,13,0.5,0.7614682197,0.7614682197,0
695,8,13,0.5769230769,0.7646278025,0.7646278025,0
695,9,13,0.6538461538,0.7658873613,0.7658873613,0
695,10,13,0.7307692308,0.7663624189,0.7663624189,0
695,11,13,0.8076923077,0.7665630821,0.7665630821,0
695,12,13,0.8846153846,0.7666827333,0.7666827333,0
695,13,13,0.9615384615,0.7667803898,0.7667803898,0
696,1,28,0.01785714286,0.05676482578,0.05676482578,0
696,2,28,0.05357142857,0.2368972236,0.2368972236,0
696,3,28,0.08928571429,0.4219657781,0.4219657781,0
696,4,28,0.125,0.4711353138,0.4711353138,0
696,5,28,0.1607142857,0.4765308331,0.4765308331,0
696,6,28,0.1964285714,0.477740352,0.477740352,0
696,7,28,0.2321428571,0.477177501,0.477177501,0
696,8,28,0.2678571429,0.4750757545,0.4750757545,0
696,9,28,0.3035714286,0.4716570932,0.4716570932,0
696,10,28,0.3392857143,0.4671647635,0.4671647635,0
696,11,28,0.375,0.4618478066,0.4618478066,0
696,12,28,0.4107142857,0.4559523304,0.4559523304,0
696,13,28,0.4464285714,0.4497179206,0.4497179206,0
696,14,28,0.4821428571,0.4433769901,0.4433769901,0
696,15,28,0.5178571429,0.4371555441,0.4371555441,0
696,16,28,0.5535714286,0.4312743444,0.4312743444,0
696,17,28,0.5892857143,0.4259497325,0.4259497325,0
696,18,28,0.625,0.4213934652,0.4213934652,0
696,19,28,0.6607142857,0.4178108765,0.4178108765,0
696,20,28,0.6964285714,0.4153965383,0.4153965383,0
696,21,28,0.7321428571,0.4143264293,0.4143264293,0
696,22,28,0.7678571429,0.4147455304,0.4147455304,0
696,23,28,0.8035714286,0.4167499709,0.4167499709,0
696,24,28,0.8392857143,0.4204073856,0.4204073856,0
696,25,28,0.875,0.5881092754,0.5881092754,0
696,26,28,0.9107142857,0.847532417,0.847532417,0
696,27,28,0.9464285714,0.9105571393,0.9105571393,0
696,28,28,0.9821428571,0.9198701624,0.9198701624,0
697,1,10,0.05,0.1431325654,0.1431325654,0
697,2,10,0.15,0.1430378943,0.1430378943,0
697,3,10,0.25,0.1429087191,0.1429087191,0
697,4,10,0.35,0.1427480611,0.1427480611,0
697,5,10,0.45,0.1425637184,0.1425637184,0
697,6,10,0.55,0.1423809566,0.1423809566,0
697,7,10,0.65,0.1509936993,0.1509936993,0
697,8,10,0.75,0.6558133661,0.6558133661,0
697,9,10,0.85,0.7667309252,0.7667309252,0
697,10,10,0.95,0.7668021911,0.7668021911,0
698,1,3,0.1666666667,0.8045682163,0.8045682163,0
698,2,3,0.5,0.8045518987,0.8045518987,0
698,3,3,0.8333333333,0.8045356038,0.8045356038,0
699,1,23,0.02173913043,0.3752450951,0.3752450951,0
699,2,23,0.0652173913,0.3291578418,0.3291578418,0
699,3,23,0.1086956522,0.2813267443,0.2813267443,0
699,4,23,0.152173913,0.2381077152,0.2381077152,0
699,5,23,0.1956521739,0.2003665006,0.2003665006,0
699,6,23,0.2391304348,0.1681413844,0.1681413844,0
699,7,23,0.2826086957,0.1410951381,0.1410951381,0
699,8,23,0.3260869565,0.1185772805,0.1185772805,0
699,9,23,0.3695652174,0.0997269213,0.0997269213,0
699,10,23,0.4130434783,0.08364993381,0.08364993381,0
699,11,23,0.4565217391,0.06961070216,0.06961070216,0
699,12,23,0.5,0.05715845712,0.05715845712,0
699,13,23,0.5434782609,0.04614097791,0.04614097791,0
699,14,23,0.5869565217,0.03662372785,0.03662372785,0
699,15,23,0.6304347826,0.02878411677,0.02878411677,0
699,16,23,0.6739130435,0.02284770778,0.02284770778,0
699,17,23,0.7173913043,0.0190816341,0.0190816341,0
699,18,23,0.7608695652,0.01780606508,0.01780606508,0
699,19,23,0.8043478261,0.01936772549,0.01936772549,0
699,20,23,0.847826087,0.02404366706,0.02404366706,0
699,21,23,0.8913043478,0.03188526277,0.03188526277,0
699,22,23,0.9347826087,0.04255125926,0.04255125926,0
699,23,23,0.9782608696,0.05520651031,0.05520651031,0
700,1,4,0.125,0.2866045567,0.2866045567,0
700,2,4,0.375,0.2866683072,0.2866683072,0
700,3,4,0.625,0.2866805188,0.2866805188,0
700,4,4,0.875,0.2866428763,0.2866428763,0
701,1,25,0.02,0.5187121586,0.5187121586,0
701,2,25,0.06,0.6881890574,0.6881890574,0
701,3,25,0.1,0.6868381786,0.6868381786,0
701,4,25,0.14,0.68726195,0.68726195,0
701,5,25,0.18,0.6896509173,0.6896509173,0
701,6,25,0.22,0.6940260997,0.6940260997,0
701,7,25,0.26,0.7001615291,0.7001615291,0
701,8,25,0.3,0.707556104,0.707556104,0
701,9,25,0.34,0.7154918317,0.7154918317,0
701,10,25,0.38,0.723168037,0.723168037,0
701,11,25,0.42,0.7298497351,0.7298497351,0
701,12,25,0.46,0.7349619939,0.7349619939,0
701,13,25,0.5,0.7381033967,0.7381033967,0
701,14,25,0.54,0.7389991658,0.7389991658,0
701,15,25,0.58,0.7374357124,0.7374357124,0
701,16,25,0.62,0.7332129125,0.7332129125,0
701,17,25,0.66,0.7261319496,0.7261319496,0
701,18,25,0.7,0.7160159453,0.7160159453,0
701,19,25,0.74,0.7027450001,0.7027450001,0
701,20,25,0.78,0.6862821446,0.6862821446,0
701,21,25,0.82,0.6666725324,0.6666725324,0
701,22,25,0.86,0.6440075797,0.6440075797,0
701,23,25,0.9,0.6183442595,0.6183442595,0
701,24,25,0.94,0.5895231516,0.5895231516,0
701,25,25,0.98,0.5565021761,0.5565021761,0
702,1,11,0.04545454545,0.1153733772,0.1153733772,0
702,2,11,0.1363636364,0.1242441934,0.1242441934,0
702,3,11,0.2272727273,0.1294500217,0.1294500217,0
702,4,11,0.3181818182,0.1319983629,0.1319983629,0
702,5,11,0.4090909091,0.1323081723,0.1323081723,0
702,6,11,0.5,0.1304334245,0.1304334245,0
702,7,11,0.5909090909,0.1263975426,0.1263975426,0
702,8,11,0.6818181818,0.1203888315,0.1203888315,0
702,9,11,0.7727272727,0.1128016493,0.1128016493,0
702,10,11,0.8636363636,0.163011608,0.163011608,0
702,11,11,0.9545454545,0.9766488687,0.9766488687,0
703,1,28,0.01785714286,0.0658436759,0.0658436759,0
703,2,28,0.05357142857,0.07635172128,0.07635172128,0
703,3,28,0.08928571429,0.1587685975,0.1587685975,0
703,4,28,0.125,0.4590782688,0.4590782688,0
703,5,28,0.1607142857,0.5849187929,0.5849187929,0
703,6,28,0.1964285714,0.5900327594,0.5900327594,0
703,7,28,0.2321428571,0.5977832818,0.5977832818,0
703,8,28,0.2678571429,0.6077589915,0.6077589915,0
703,9,28,0.3035714286,0.6192192004,0.6192192004,0
703,10,28,0.3392857143,0.6312034431,0.6312034431,0
703,11,28,0.375,0.6427161305,0.6427161305,0
703,12,28,0.4107142857,0.6529045504,0.6529045504,0
703,13,28,0.4464285714,0.6611644448,0.6611644448,0
703,14,28,0.4821428571,0.6671599509,0.6671599509,0
703,15,28,0.5178571429,0.6707848084,0.6707848084,0
703,16,28,0.5535714286,0.6721005973,0.6721005973,0
703,17,28,0.5892857143,0.6712770488,0.6712770488,0
703,18,28,0.625,0.6685455622,0.6685455622,0
703,19,28,0.6607142857,0.6641678116,0.6641678116,0
703,20,28,0.6964285714,0.6584173428,0.6584173428,0
703,21,28,0.7321428571,0.6515714109,0.6515714109,0
703,22,28,0.7678571429,0.6439108788,0.6439108788,0
703,23,28,0.8035714286,0.6357306788,0.6357306788,0
703,24,28,0.8392857143,0.6274645437,0.6274645437,0
703,25,28,0.875,0.6213775988,0.6213775988,0
703,26,28,0.9107142857,0.637316777,0.637316777,0
703,27,28,0.9464285714,0.7487489247,0.7487489247,0
703,28,28,0.9821428571,0.9244693882,0.9244693882,0
704,1,38,0.01315789474,0.3445903164,0.3445903164,0
704,2,38,0.03947368421,0.2583694217,0.2583694217,0
704,3,38,0.06578947368,0.1881122203,0.1881122203,0
704,4,38,0.09210526316,0.1313618824,0.1313618824,0
704,5,38,0.1184210526,0.08758687408,0.08758687408,0
704,6,38,0.1447368421,0.05602573541,0.05602573541,0
704,7,38,0.1710526316,0.03510667179,0.03510667179,0
704,8,38,0.1973684211,0.0225174242,0.0225174242,0
704,9,38,0.2236842105,0.01568949342,0.01568949342,0
704,10,38,0.25,0.01235941871,0.01235941871,0
704,11,38,0.2763157895,0.01096644478,0.01096644478,0
704,12,38,0.3026315789,0.01080968459,0.01080968459,0
704,13,38,0.3289473684,0.0119104559,0.0119104559,0
704,14,38,0.3552631579,0.01462047637,0.01462047637,0
704,15,38,0.3815789474,0.0191932154,0.0191932154,0
704,16,38,0.4078947368,0.02554758733,0.02554758733,0
704,17,38,0.4342105263,0.03328133404,0.03328133404,0
704,18,38,0.4605263158,0.04182697154,0.04182697154,0
704,19,38,0.4868421053,0.05060952057,0.05060952057,0
704,20,38,0.5131578947,0.0591336864,0.0591336864,0
704,21,38,0.5394736842,0.06700505471,0.06700505471,0
704,22,38,0.5657894737,0.07392026534,0.07392026534,0
704,23,38,0.5921052632,0.07965273428,0.07965273428,0
704,24,38,0.6184210526,0.08404303962,0.08404303962,0
704,25,38,0.6447368421,0.0869930686,0.0869930686,0
704,26,38,0.6710526316,0.08846097238,0.08846097238,0
704,27,38,0.6973684211,0.0884552583,0.0884552583,0
704,28,38,0.7236842105,0.08702781691,0.08702781691,0
