sample	weight	z_j54_r1_k1	z_j54_r1_k2	z_j54_r2_k1	z_j54_r2_k2	z_j54_r3_k1	z_j54_r3_k2	z_j196_r1_k1	z_j196_r1_k2	z_j196_r2_k1	z_j196_r2_k2	z_j196_r3_k1	z_j196_r3_k2	z_j219_r1_k1	z_j219_r1_k2	z_j219_r2_k1	z_j219_r2_k2	z_j219_r3_k1	z_j219_r3_k2	z_j258_r1_k1	z_j258_r1_k2	z_j258_r2_k1	z_j258_r2_k2	z_j258_r3_k1	z_j258_r3_k2	z_j261_r1_k1	z_j261_r1_k2	z_j261_r2_k1	z_j261_r2_k2	z_j261_r3_k1	z_j261_r3_k2	z_j308_r1_k1	z_j308_r1_k2	z_j308_r2_k1	z_j308_r2_k2	z_j308_r3_k1	z_j308_r3_k2	z_j339_r1_k1	z_j339_r1_k2	z_j339_r1_k3	z_j339_r2_k1	z_j339_r2_k2	z_j339_r2_k3	z_j339_r3_k1	z_j339_r3_k2	z_j339_r3_k3	z_j386_r1_k1	z_j457_r1_k1	z_j475_r1_k1	z_j475_r1_k2	z_j475_r1_k3	z_j477_r1_k1	z_j477_r1_k2	z_j477_r2_k1	z_j477_r2_k2	z_j481_r1_k1	z_j481_r1_k2	z_j481_r1_k3	z_j481_r1_k4	z_j481_r1_k5	z_j485_r1_k1	z_j485_r1_k2	z_j485_r2_k1	z_j485_r2_k2	z_j486_r1_k1	z_j486_r2_k1	z_j487_r1_k1	z_j487_r1_k2	z_j487_r1_k3	z_j487_r1_k4	z_j490_r1_k1	z_j490_r1_k2	z_j490_r2_k1	z_j490_r2_k2	z_j491_r1_k1	z_j491_r2_k1	z_j495_r1_k1	z_j495_r1_k2	z_j495_r1_k3	z_j495_r2_k1	z_j495_r2_k2	z_j495_r2_k3	z_j495_r3_k1	z_j495_r3_k2	z_j495_r3_k3	z_j495_r3_k4	z_j495_r4_k1	z_j495_r4_k2	z_j495_r4_k3	z_j496_r1_k1	z_j496_r2_k1	z_j496_r3_k1	z_j497_r1_k1	z_j497_r1_k2	z_j497_r1_k3	z_j497_r2_k1	z_j497_r2_k2	z_j497_r2_k3
29	0.015625	-2.757071429	0.2715130419	-1.391951082	-0.01392888063	0.8030415851	0.7277866234	1.211808196	-1.583143063	-0.02976663252	0.5250240137	-0.1537133185	-1.72671433	0.08527943392	-0.229801355	0.5718514725	0.5590897704	0.6591243937	1.508358463	0.309904525	1.034734471	-0.9135917892	0.6590177385	-1.563538453	1.783130892	1.338593752	-0.1501520744	0.5050783951	0.6255165594	0.7126884106	-1.533073068	-0.1932071105	-1.044582106	0.02140133309	-1.04929245	-2.074901631	-0.3003943829	-0.9809206506	0.06497215811	-0.8798090932	0.2792665443	0.002332222834	1.303101401	-0.3453500179	1.047571299	0.3282509257	-2.183246871	-0.4104644678	-0.3909415231	0.4078159781	-0.4318405342	0.5245497227	-0.07272682301	-0.0665516316	-1.743395222	0.8082949415	4.144275239	0.0175328294	0.8937840087	0.09262503654	0.07927748371	0.3147328791	-1.270712627	1.278585572	1.107852524	0.01414042262	0.8070793983	2.141069952	0.4793838412	-0.3714336504	-1.84653384	0.8759169058	1.013117412	1.108264585	2.131458164	1.98440949	-0.5974167106	-1.836189459	-0.9868506345	-1.177253737	-0.2768186928	-3.214513632	-0.113172307	-0.02712037134	1.453804339	1.916636721	0.4386526291	-0.9887263108	2.196895536	0.01578904712	-0.7630230803	-1.119150322	-0.4883646496	0.4908837739	1.45582481	-0.9520278501	0.6600480185	-0.6926894978
30	0.015625	-0.3833140058	-1.087273744	0.1392796812	0.2196147859	1.843477953	1.128187485	-0.723625322	-2.947429761	-1.31788656	1.176176547	-0.250750924	0.2686024688	0.07634909702	0.6866650646	0.6384194774	0.08279584876	-3.020789207	0.2218342546	1.000491669	-0.212175357	-0.7831451024	1.440322158	-0.3247908238	1.483537094	0.6908325162	2.557186832	-0.5471458448	-1.337098117	-1.841059477	-0.4871506418	0.1249907951	0.37460289	-0.67584114	-2.096241208	-2.40965775	-0.1384943333	-2.39184472	0.9273745818	-0.2960221083	-0.7752680446	-0.5294768469	1.374209195	0.6330916353	-0.4597127108	-0.4047732525	0.5439948326	-2.333963576	0.5198170128	-0.3984919292	1.686901717	-1.953398816	-0.7741994631	1.333344125	-1.213974259	-0.1272015369	3.315841937	1.112493329	1.034488024	-0.3175832123	0.3105325356	0.2970476675	1.61561311	2.618836863	0.9798008988	1.746118779	-0.6795513434	2.369878408	-0.2783440796	-1.004570257	1.181585996	-0.4108353228	-0.001315367327	1.343238874	-0.0540931351	2.657097152	0.1721016019	1.384112935	-0.02775686873	-1.362777986	-1.221184216	1.31816193	0.2900259845	-2.496847964	1.934080995	1.912245668	0.2909815598	-0.1649713022	0.03981903176	1.938611689	-0.7074488529	2.474584473	1.555712361	0.3863619264	-1.324939752	-0.4974374429	-1.572975403	0.3247693795
31	0.015625	0.00596799599	1.039000211	3.349758396	-1.54329824	-3.216181534	-0.943857387	-2.428754221	0.7881156154	1.026697574	-0.2674276501	-0.06205513113	1.584945182	0.735903657	2.330386011	0.03504832668	2.621596891	-1.243151565	-1.366397071	2.318031416	1.212185091	-0.5598962469	-0.1676780613	0.5124439097	-0.4551457686	-2.422480904	-0.8618998181	0.8884959484	1.998708884	-0.9166198075	-1.010100552	2.182017654	-0.3075878212	-1.394384384	-1.450948047	0.8252591181	-1.61856952	-2.223727745	0.3799683757	-0.1768222366	0.9222445885	0.01615380391	0.8815978276	-1.576530331	1.804119747	-0.4134834723	-0.4388949414	-0.7098086365	0.7906963753	1.869774776	1.13302108	-0.6694077119	-0.6945587674	0.4800531902	-0.1696600604	0.1562606278	-0.7451262329	-0.005199939619	0.9030469178	0.2322818207	1.359521377	-0.8162952197	-0.08493493221	2.406366774	1.298372473	-0.995789344	-1.300395614	0.3623695191	-0.9386514042	-0.6468654579	0.6127658801	2.102406627	-1.805101671	-0.6348577036	-0.2627661711	0.9286271313	-0.6405090496	1.166775945	-0.6568865486	-0.3129620837	-1.140804303	2.286016784	-3.168956975	0.5651869335	-1.005240763	1.08298026	-0.9107611263	0.2078245466	0.2427296001	-0.821882479	0.5394114158	-0.4246917522	0.3689350225	-1.116623517	-2.064310871	0.6158115124	-0.5295314114	-1.134648158
32	0.015625	1.632152852	1.55016506	0.05403312691	-0.2068292358	0.9237784622	-0.122162293	-0.436921507	-0.08043787115	0.9907905316	-0.2110959117	-0.3620281822	-0.3180053813	-1.352482745	0.2077839265	0.8912241778	2.381741277	0.9149201065	-0.4910392885	0.009663369448	0.4697973025	-1.684778271	0.4152337891	-1.789062927	2.700064539	0.1247644384	-0.4105653282	-1.370081052	-0.5636966885	-2.942808538	0.3958611192	1.273287095	0.01445583215	-0.4118725425	-0.4286442692	-0.5584147259	-0.6277146993	0.3955220175	1.219435886	0.6927456838	-1.708590455	0.5626549726	2.232365599	-1.755856073	1.619398614	-2.248764745	0.137671448	-2.26474535	0.1242717539	0.8220510177	0.5336699328	-1.848721099	-0.8116275543	-0.1611195479	0.2348252449	-0.9061906731	-0.3602212795	-0.09030619092	0.005261745302	0.2796074464	-0.8593084299	0.1991462613	0.04861827215	1.067995255	1.074098197	-0.4491506837	-1.98464082	0.680198773	1.558050394	-1.603793255	-0.3829135127	0.2233820951	2.488099468	1.615871097	2.072925147	-0.2205575006	1.258453989	1.468594185	-1.339362155	0.07432533851	1.151047478	0.7121691718	-2.559126628	0.4645443739	0.5302123552	0.1315854636	-0.579649134	-0.8675577244	0.73444784	0.6368194644	1.975118712	-1.242141607	0.357483982	1.371655559	-0.7638297183	1.307304206	0.478392169	0.338280724
33	0.015625	0.1640818262	-0.5216991462	0.9774586358	-1.432431136	1.629734881	-0.007496042344	1.415208294	-1.47216673	1.449579545	1.036580676	1.702947556	-0.001295736657	-0.497149864	1.714130393	-1.867392795	0.1510447786	-0.9514985474	1.040167493	0.8679206528	-3.808678523	1.569808739	1.437816741	0.1354828399	-0.4639379673	-0.3986464698	-0.3407859064	-1.17528358	0.4585872622	0.7504215343	-0.2858875552	1.698473283	0.1814551494	-0.9182209791	-2.476029691	0.5429581036	2.086317718	0.5381404413	1.290257666	0.3303133075	0.7052656138	-0.4849746549	1.518962024	-1.052355252	0.05819201037	0.111657191	-0.6442600423	-0.6541166622	0.1931840026	-2.516941661	0.867238799	-0.4689590482	-1.185199432	0.6632143528	-1.545131273	0.2895473192	-0.8890390065	0.02744764843	-1.746191524	0.5460883546	0.2603126922	-1.489373189	-0.9492112061	2.305886079	0.9278849757	0.3203702793	2.104979658	1.746443489	-2.165375688	0.4730056891	0.9442973517	1.61170336	0.1887050492	1.226846541	0.1126913064	0.1829355591	0.3373312458	-0.6610266612	1.192603173	-0.3580163453	0.3788868923	-0.4613651181	-0.7209156272	-0.1498412155	0.5842403583	-0.07613394375	0.9463901861	2.035377846	0.8312178726	0.8011772456	-1.800369679	0.1176004517	1.44907221	-1.462563971	0.2801559366	-0.9396974643	0.2434579803	1.245818862
34	0.015625	-0.1276154963	0.6877881729	1.493347312	-1.567936592	1.91968861	0.8081770958	1.65725515	-0.04181496046	0.01176640797	-0.336585804	0.1191940552	1.192477797	0.120743781	-0.7228163405	-0.276401487	-0.03205321577	0.2051173075	1.231799651	-0.5884987557	-0.56909064	2.206496522	-0.3468331985	-1.231888141	-0.4648358812	-0.06605774975	0.8477262986	-0.04520973998	-0.2797821169	0.1250764052	-0.831193852	-0.8579851511	-1.079304257	-0.02728785794	-0.7520664005	-0.06319915069	-2.187058006	0.3865469951	0.6319351111	0.6437669689	-0.5209391867	1.47214106	-0.8397979479	0.5446238348	-0.8807945235	-0.6851731074	-0.4732082921	-1.014516107	-0.8725140598	0.6117061566	-0.8649886403	-1.195471079	0.3342476153	2.266399806	-0.2835251028	-0.5333993623	1.51871083	-0.9137782993	0.5438849076	1.121833305	-0.3990497784	0.7983644795	1.042221733	0.3846121598	1.193297419	0.6857795452	0.3287789045	0.9391737286	-1.325749922	1.501742177	1.58090742	-0.5856796229	0.361692362	-0.2988338523	1.340649045	-0.8936047432	-0.6746071294	1.004877163	1.242737795	-0.910536946	2.693916144	-1.526251978	-0.6737486144	0.340216715	1.096205367	1.85458868	0.1188786587	-0.945205678	-0.8505379988	-2.251858265	-0.8078888283	1.736594744	-0.8375868503	-0.1280861305	0.2976744673	0.6498002286	1.478371447	-2.827848494
35	0.015625	-1.158833529	-0.222547541	0.4993717261	0.2298272267	-0.09951141467	0.8819240998	-0.3641391304	-1.638596596	0.8504904102	0.2755176779	0.7603121834	-0.9518260726	-0.02241443955	0.921683909	1.473621787	2.340315626	-0.899715717	-0.02671783392	-0.1341814709	2.067804458	-1.727108443	1.439315031	-0.9949210739	0.2813875112	1.102674839	-1.939589946	0.1992553447	1.132229861	-0.4478044687	-0.3471710866	-1.78017901	1.584264254	-0.03852902583	-1.189347244	-2.74772087	-1.515691473	-1.697960478	-0.6030842529	-1.495454128	-0.9206292833	-1.104565635	0.9225325976	-1.050326258	-0.4801527129	0.09649892685	-0.9816195605	-0.9518341175	-0.9700575687	-0.00799248026	-0.6848380116	2.664529901	1.425087969	-0.007036823149	-2.360059628	-0.6736942177	0.5987624755	-0.9323298613	-1.489090415	1.019162468	-0.07484017831	-0.817915117	1.223484473	0.05524303422	0.5267963458	0.5051450567	-1.50843447	2.290707928	0.5575213534	-1.392162411	0.4499180612	1.060954798	-0.3379038439	0.6713195261	-1.792584949	-0.6431594081	0.2349692085	0.6393683324	-1.306776978	-0.7868126272	1.115713082	-0.4476613199	1.019652832	-1.46317798	0.7610021148	1.16646699	0.1925847201	0.7074763759	2.25545057	0.1550504107	0.4609575203	-2.221726674	0.3040629441	-0.04130982301	-0.9530502498	0.6610506316	1.681135397	-0.3908162243
36	0.015625	-0.8426956529	-0.4002232603	1.787111847	0.3382044432	1.323518129	1.070877056	-0.01130164941	1.377254117	-0.5509066488	0.1876043456	0.5489699407	-0.3457037943	0.9916259153	-0.5245171397	-0.06456754176	-0.07452700172	-0.16230037	1.212774561	-1.274605644	-0.02948158573	-0.7993485407	-0.03075567424	-0.04405960197	-1.70880086	-1.131791536	1.491870576	-1.256393625	1.208488356	1.356319579	-0.8517024376	0.8056947707	1.686780608	-1.153632448	-0.4903027656	0.7620536211	-2.169005312	1.576321184	0.5391251868	-1.29728383	-0.4123310551	-0.7685046451	1.746210897	-0.1475081868	-2.182551555	-0.3039569134	0.760228071	2.023522505	0.5228698343	1.266860094	1.156565706	-0.880841649	0.1616788357	2.326566534	-1.060685219	0.03291881467	1.209511647	-0.3138896234	1.109686579	0.5375778044	1.077160579	-0.5451792805	-0.5053944032	-2.357445051	1.515600826	-0.6167709146	0.3231643444	-2.244105112	0.4799609251	1.11075842	0.3295412542	-1.876972557	-1.083794298	-0.3729470626	0.03096444278	0.07801037359	-0.7341075104	0.2224178354	0.5825055242	-1.304911889	0.6415751762	0.6353456199	-0.8595374857	-2.469600333	2.373310179	-0.8968822898	-1.211484589	0.875372262	0.9829683263	0.0745795246	0.01048488583	0.1931710417	0.7156186387	0.1945558329	1.400275783	0.2587392977	-1.521001211	0.1503303801
37	0.015625	0.577431212	-2.58493782	-0.8730611402	2.096308769	1.722822005	1.293627689	-0.8555328539	0.6272261888	1.345317286	-0.07340975372	1.039505943	0.6985088258	-0.1230791221	1.384748297	1.744543787	0.2760511649	-1.813310334	0.3861607253	-2.033994674	0.8343095476	-1.414475676	0.8860635668	0.8705906396	-0.1318932526	-0.6592886007	-0.06959874769	0.4242052367	-0.2979211261	0.5213778803	-1.152344585	1.34941251	-0.2955963703	0.5022823376	-0.2861745861	1.991128688	-0.08049183372	-0.4292976114	0.3748017215	0.2277277782	-0.7501695569	-1.136435561	-0.5067785106	1.446432768	-0.9140837254	-0.1660522595	0.7225638989	0.006802876408	0.1145813051	0.4222465223	0.5073276624	0.4302364997	-1.7579097	0.7134635448	0.1515028447	0.359309101	1.410234674	-2.025730103	2.066405614	1.082981068	1.504054847	2.330412643	-1.623470528	-0.6304967019	0.5402808323	1.18140704	1.771366184	1.640252269	0.5082278189	1.593730354	0.6111339374	3.171518181	0.7804269365	-1.00021935	-0.6813234739	2.015743257	0.02572602004	1.991961387	0.1411179877	0.139202564	-0.7712373886	2.042067212	-1.836045068	-1.561900158	1.3099631	-1.867004417	0.7126278207	-0.7625921231	-2.301380709	-0.848531837	-0.4793404124	-0.765540171	-0.9916667713	0.6796292194	0.007723998613	-0.9213966883	-0.09621428577	0.3689493848
38	0.015625	-0.1240511801	-0.413547209	-1.422664999	1.926587946	0.5166634619	0.3391448169	0.04889627981	1.202147232	-0.01843601689	0.3640175061	0.9358075396	-0.8560688439	1.73534953	1.5660705	-0.4780925553	-0.4003765891	0.8432770812	-0.243006995	0.06811523916	-2.535619138	-0.2370262074	1.056273706	-0.9937348027	-0.348689819	1.473652555	0.442998928	-1.147907863	-0.4171758221	-0.7970071507	0.7028881279	1.73687339	1.736759782	-0.265829364	-0.1213604545	-0.1137170218	-0.281798789	1.832218416	0.8972677483	0.5528616784	0.5073975438	-0.4876282901	0.19172837	-3.401032885	1.357853471	0.3592075888	-0.4204203978	-0.8741090381	0.3372574107	1.747123635	0.2475897283	0.1461168265	0.8064553302	-3.11340549	-1.394263383	-0.4856449351	0.03695502898	0.7163105852	-0.04049432065	0.09121898257	0.36530159	0.5015020764	-0.1723310687	0.5731079234	0.9894496177	0.5158054276	-0.2749710038	0.3422668943	1.240384238	-1.211817538	-0.7579664265	-3.806078206	-0.3008667489	-0.007975995454	-2.65336211	0.5555332013	1.846028017	-0.6713062623	-1.088508959	-0.390316507	-1.578294808	1.787701788	1.140133953	0.7151925771	0.5798150963	0.6227399646	0.8559493542	-1.45282792	0.3598028705	-0.464859788	-0.1720564156	-0.8015317577	-0.6726873085	-0.7281957336	0.03969887399	0.03197791355	-0.7045670127	1.112298581
39	0.015625	0.8173933342	-1.686731613	1.26658316	2.119997096	0.2827876986	-0.6711883417	-0.1422537628	-0.5961067517	0.08648842746	-1.273464739	2.321636893	1.359527111	-0.1262491592	-0.2126217765	-0.4850925366	-0.5825651975	-0.2765972748	0.7241700895	1.626185988	-0.4917523706	0.99471492	-0.04036841095	-0.4114038756	0.8347006383	-0.8615088025	-0.4877863196	-0.4024160968	-0.2864385797	-1.477140038	-1.185089155	0.1796101456	2.013100246	1.125032435	-0.9960722566	0.6413104457	-0.2818028717	0.03358583846	0.5446962929	-0.2002545607	0.6893793593	0.3057097762	0.872486548	1.272527814	0.06201345202	-0.3097893509	0.01622965614	-0.6285413968	-0.3141720394	-0.4652159759	0.1597505799	-0.4384859203	-0.9518731328	1.545559398	0.16843385	-0.1564539313	1.447145344	0.6660429697	0.8154018674	-0.2275189911	0.4099274395	-1.661301971	-1.267786037	0.7800153717	1.496346099	0.1840295085	-0.7177082856	0.9724877735	-2.211812454	0.07597445918	0.970458782	-0.6543027741	-0.2564892975	0.08009481067	0.4747041623	0.175055483	2.26862959	-0.8889295116	1.279290388	-0.92876784	1.919443379	-0.2988116968	-1.933426357	-1.09305215	-0.2220011919	1.164059927	-0.08259795482	-1.940301375	1.593334448	0.6004511431	-0.7974684305	0.3863176304	0.05991116871	-2.435543008	1.011564364	-2.04078153	-1.001687276	-0.04185990517
40	0.015625	-2.112240801	2.229857146	-0.06436029243	-1.037102216	1.490636795	1.625973185	0.9198764301	-0.7890950489	-0.955806415	1.321674529	1.908796084	0.5962092424	-0.383472449	-0.3117888898	0.2692853319	0.3227835683	2.173035884	0.2539604412	0.351618894	0.9715290067	0.07883097764	0.8106847671	-1.235773312	-0.4822235746	-0.7838201757	-2.102998421	0.2195397115	0.008916074021	0.9704533973	-2.419279637	2.095763526	-0.6326450567	1.702278225	0.07160041118	-0.6216063723	-1.593926246	-0.9786083039	2.199600694	0.9722360388	-0.1945771087	0.972909106	-1.496427438	-3.265295575	0.04342297896	2.102779198	-2.399893145	-0.4539165382	-0.8164030916	-0.5827713957	-0.6970581106	-1.25691747	-0.7970169932	1.086796158	1.411477706	-0.09086425049	1.66356044	-0.3047261606	0.6726265022	-1.116812349	2.20653202	0.4678779724	-0.5964341269	1.354491679	1.824447274	-0.4797749865	-0.008988618967	1.163474111	-0.2837502041	0.8419677893	-0.24267875	0.138816899	-1.441636162	-1.863858541	-1.265826628	0.9891432867	-1.138962479	0.7151566793	-0.03460930773	-0.05707567325	-0.1206082819	-1.37092277	0.5294630307	0.4813258144	-1.01813569	-0.282550022	1.713821288	0.5157087331	-0.6691800891	-1.060845243	1.332239061	-0.8399567661	-0.693946865	-1.055704508	-0.763638533	-0.3258164149	-0.03980749369	-1.683907633
41	0.015625	-1.442836923	-0.2183062171	-1.059648183	-0.5672547992	0.7649546124	0.6995639953	2.349375101	1.123117777	-1.885769497	0.3247086672	-1.479916642	-0.88180549	0.6785113588	-0.07414347665	0.02592746887	-0.6550566793	-1.921128656	0.8223030154	0.2426526826	-0.9831663398	0.1289029545	-0.7555364697	1.44809539	-0.809792711	2.239135749	-0.4662377	-0.260246852	-0.9610879104	1.0359182	1.329267036	-2.07015353	-0.5135480976	-0.7827938262	-0.3041599014	0.6754359643	-0.4137445413	-3.235548994	1.415275814	0.5390251379	0.7196190915	-0.9993799033	-0.4023770714	-1.1836317	0.2652195009	-2.547758201	-0.3101257737	-0.5747183226	1.268552501	2.385494795	-0.3212794652	0.5341762515	0.5945879852	1.507264248	-0.5697076515	-1.319771371	0.9060133375	-2.845654806	2.136435331	1.523876398	0.1436280885	0.2144623803	-0.2978581722	0.8386157832	0.580608551	1.610553725	1.489127664	-0.2967033465	-1.21882841	1.117099942	-0.650047241	0.03918449131	-0.07529884273	-0.3142171002	-1.188356133	-0.3426841139	-0.4210697338	-0.5874739721	0.3560831464	-0.7981293455	-1.612009015	-0.2023080283	2.179553786	-0.8125414254	1.387116507	1.706725312	-0.7615855605	-0.9115142525	0.2143778539	-0.09195856919	-0.2985466351	1.039791466	-0.05102580402	-0.8686544871	-0.2558425641	-0.765548795	-0.345900927	-1.227429215
42	0.015625	-0.4186184504	-1.20674751	-1.301117395	-0.9082792342	2.021523779	0.4557955654	1.881328918	0.7791377908	0.6534580695	0.6824731335	1.231681292	-1.075306668	0.6023284674	0.2945640688	0.1771661452	0.523392222	-0.1752448187	0.1856077976	1.489498503	-2.272975963	-0.6615885517	-0.1751724241	0.1777804251	0.2635614594	-0.2948663689	1.393948037	-2.006819008	-0.1558162445	1.065921589	0.1048578068	1.63974524	-0.4464487086	0.2126456717	-0.6407058056	0.3150903109	0.5499056025	1.662381933	0.05585240244	-0.3118799153	-1.911870034	-0.00596078647	-0.4748510649	-1.112971439	-0.8403647895	-0.241269111	0.4512154018	0.3654089629	-1.696145905	-1.653325265	-0.3066330224	1.364005961	-0.7135522583	0.2551014007	-0.2975136896	0.2367704413	0.7584688689	0.4842729533	0.09683414344	-0.5706642938	0.758274433	-0.2374852143	-0.8261914717	-0.04225416258	0.5426017044	0.4624198658	0.2873584827	0.2446150842	-0.4165707314	0.5559028784	-1.344807303	-0.5448274567	1.896676008	-1.07872441	-0.1808456724	1.250381913	-0.3302350038	-2.258091614	-2.422606867	1.151472872	-1.177798798	0.7157466811	0.2577615328	-0.3656187032	0.2970923131	-0.6277459519	1.10152428	-0.4786887733	-0.5939418184	0.7171956786	0.07331905984	-0.2731655162	0.364069912	0.485424255	-0.3409133647	0.1587347075	0.08766012096	2.138606641
43	0.015625	-0.7509487594	-2.202659478	-0.2586456014	-1.242963378	1.923964305	-1.287737801	1.741913789	-0.4273794628	0.8225651852	-0.08361280624	2.477516651	1.649361837	-0.5155303466	2.696918806	-2.748629796	1.653207291	-0.7360403152	0.8582935643	-0.0855299744	0.04855197399	1.193953735	-0.0548988331	-1.672594259	-1.133763872	-2.473146203	-0.2396571277	2.932203384	-0.7119052151	0.5795642516	-0.2846756655	-2.089444298	0.6341346824	-2.139949159	-2.531615004	0.4488392707	-0.9919796655	-0.06703743283	1.254155173	-0.02047109831	1.490570435	0.1464761956	1.650754377	-0.6785201655	-0.5114693515	-2.472148715	-1.211260442	1.464204496	0.2391870154	-2.933834694	0.7232399264	-2.678037815	-1.54859463	1.209568735	1.089858314	-0.1231260406	-0.9081415245	-0.7414137426	1.942235619	-0.9243564553	-0.3323503378	-1.952741484	-2.474596753	0.9909970075	0.9693962231	0.3603712294	0.5753343913	-0.6585857062	0.8335194094	-0.112456973	0.5787602282	0.3385375024	0.7935250334	0.107897387	0.2372504278	0.3554117181	0.5450985051	-0.5822483173	-1.536562198	1.084574353	0.7111456791	1.766535115	-0.7745841968	-1.817058248	2.666648322	-0.3884483582	-0.4040467587	0.8568405971	1.298120165	3.107226132	-2.713549166	-0.9217578726	-1.02751736	1.969770394	0.9015622971	-0.6476697057	0.8749631143	0.9843205632
44	0.015625	0.5050018835	-1.537718585	1.128134934	-1.410822524	-0.8157392064	-0.1787586356	0.2383809518	-0.02005550131	2.109981376	-0.4227250596	2.25775384	0.3875688082	0.3596601227	1.237674398	0.03460014648	-0.5334213221	-0.05367557446	-1.775440422	-0.1773239017	0.4579184255	-2.1248465	-1.42221298	1.865789173	1.190675175	0.2533326993	-1.597674973	-1.739933179	-1.296727488	-1.109003917	-0.0129059214	-2.752680314	-0.1058263505	-0.2125214744	-1.461185045	-0.149688191	1.12936542	1.089595212	-0.312408798	-0.723220248	2.39262464	-0.887630153	2.301456746	0.6575135316	1.657007619	-0.602972391	0.5017881504	0.01809516494	-0.4327787921	1.244470171	-2.008257295	-0.2574066065	0.7116093818	-2.002084449	-0.9929298528	-0.7262155611	0.163999737	0.3297262612	-0.9227287141	-0.3356512979	-1.644410251	-1.63725366	-0.1122806126	-0.3076310559	0.863077014	0.04166054029	1.196291835	1.119608834	-0.7784852109	-1.052514654	0.9877683157	-0.307831206	0.01041446735	0.5114166513	-0.8981822833	-0.6814174354	0.5323443991	1.567691586	1.671351182	-0.9895343829	1.008842833	-1.161423249	-0.2714988149	-0.3588516192	-0.7743020778	0.00232740896	-2.200868216	1.412962375	1.342329751	0.006629960132	0.6546046209	2.313372732	-0.63557358	0.1159211118	-1.18777995	-0.2332676	1.402208783	0.7835047417
45	0.015625	1.444890824	0.7501023362	-2.145820786	-0.6698842996	1.119367137	0.7195839176	0.7790143646	-1.851957032	-0.3621388641	0.9102250625	-1.493176367	0.05588768078	-2.758640867	-0.4092322942	0.3124474121	-0.08415436576	-3.158427611	0.9279911974	-0.6091626289	0.01548039388	-0.7060548124	0.396820438	-2.037069474	0.7954534182	0.06471472686	0.4319222544	0.4029017466	-1.153355959	-0.120665781	-0.4108539928	-1.36508241	-1.353175944	-0.1790624012	1.597631632	-0.1770073626	-0.1467092915	1.536338869	0.6086281082	-0.1273935604	-1.071188344	0.3982600962	0.530619438	1.094831216	0.08037768606	-1.953711044	0.3050667408	0.5761573647	-1.04154452	-1.018808503	-1.278518048	1.508953818	-0.5274506436	1.531530202	0.9612746245	-0.4003752649	-0.5463482987	-1.02337096	-0.6443363151	0.4455478135	-1.867193987	1.570719436	0.612972586	-3.317808034	0.4373816706	0.2446550151	0.7264467758	-0.4225745493	-0.7914768379	-0.3890708725	-0.3442771744	1.818283494	0.5211758539	1.410838086	0.7027021585	-0.1817024253	-0.1412534875	-1.117934634	0.5616469727	-0.2708096805	-0.3230874526	-1.428849945	0.3457926036	0.9266733235	-0.2308986627	-0.1398113439	0.07380152841	-0.6808086694	0.3660198557	-1.05036178	0.5274400806	0.9858374194	-2.296629276	-0.05400875467	0.789554783	-1.030920887	1.193370567	-0.02417629641
46	0.015625	-0.2770262246	0.2483592233	2.161225664	2.186979956	-1.148605226	-2.117886843	1.002139988	0.1446323375	0.09194328024	-1.592104093	0.4358509392	0.1661987411	-1.105319309	-0.9187041016	-0.5408185538	0.3904963328	1.653521448	-0.5426529004	-0.6297372601	-0.4580995322	0.04083501799	2.687908324	-0.0931653541	-0.5738540586	1.859344306	-1.594939352	-1.451344584	-0.1730028658	-1.367755051	2.011290024	3.222538663	0.3950920909	0.366510177	0.2398204057	0.1319880033	0.3256455549	0.4179638564	0.9530611733	0.3223321252	0.2757162296	1.042974074	0.3868406842	0.5007792421	2.547914657	-0.001945425102	1.603634868	0.1103812423	0.07308608571	0.7226912235	1.399295845	-0.7779691223	-0.8050650771	-1.531671686	-2.257743511	0.7107428498	0.06957051827	1.609315579	3.384465958	-0.2898596324	-0.6858127216	-1.076801453	-0.9594173469	2.303230172	0.5734472603	1.304335191	-0.2828684309	0.4502976166	2.27751367	2.412572839	2.196534494	-1.135162437	1.096250018	0.758946222	-0.07559903958	-1.643331495	0.4758516186	0.7341329331	-1.327585114	-0.4348945019	0.6980938016	-0.2856569851	-0.7289479827	0.5611469098	1.509972992	-0.78098766	0.458612916	-0.8158659513	0.7751533584	0.3597578698	-0.5216357446	0.7173914291	-0.3947753669	-0.8469378843	-0.5567571409	-0.4832200117	1.363218532	1.027369829
